Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'active ulcerative colitis' vs 'normal' in 'caecum'.tStat	condition2.foldChange	condition2.pValue	'active ulcerative colitis' vs 'normal' in 'left colon'.tStat	condition3.foldChange	condition3.pValue	'active ulcerative colitis' vs 'normal' in 'rectum'.tStat	condition4.foldChange	condition4.pValue	'active ulcerative colitis' vs 'normal' in 'transverse colon'.tStat
ENSG00000030304	MUSK	17088037	0.9	0.0539948976328071	3.43231170937465	0.7	0.0245322624956184	3.53857340996131	0.2	0.535635832721562	0.877557023663298	0.7	0.0905351293693973	2.61617960749
ENSG00000031003	FAM13B	17000305							-0.3	0.302664360753902	-1.43175123970421			
ENSG00000031081	ARHGAP31	16944344				0.9	0.00451465509194025	5.62035627640691				0.6	0.070144467562504	2.87330330470286
ENSG00000031691	CENPQ	17009482				0.7	0.0391730941486569	3.08906589614926						
ENSG00000032444	PNPLA6	16857630				0.3	0.28935156004112	1.40163151265479						
ENSG00000033011	ALG1	16815652				0.6	0.0354222807892451	3.18331860462882				0.6	0.0387618088952208	3.52300419276859
ENSG00000033122	LRRC7	16665976				0.3	0.405105128668597	1.10103319081812						
ENSG00000033170	FUT8	16785483				0.9	0.0231418048504851	3.60161379108158	0.9	0.00333194535987117	6.01120626567505			
ENSG00000033867	SLC4A7	16951756										-0.1	0.801119415921678	-0.382303601131175
ENSG00000034053	APBA2	16798624				0.9	0.0242758390401774	3.54837137937447	0.5	0.104545956057798	2.33685557279603			
ENSG00000034152	MAP2K3	16832268				0.5	0.104334086478009	2.2442816219489						
ENSG00000034533	ASTE1	16959148				-0.6	0.019870413394356	-3.76884873627445						
ENSG00000034693	PEX3	17013197										0.4	0.199148249326601	1.86447009988814
ENSG00000035115	SH3YL1	16893709				-0.5	0.0626289815377375	-2.67196669912842						
ENSG00000035499	DEPDC1B	16996545				0.5	0.122251911718463	2.11226655018413	0.5	0.17931342863253	1.88201003367037	0.8	0.0128048348205129	5.18891672306927
ENSG00000035664	DAPK2	16810473				-0.4	0.292300973610758	-1.39351170278135						
ENSG00000035720	STAP1	16967286				1.5	0.0187833589149644	3.83083439077243	0.7	0.148538154602456	2.03985944839005	0.7	0.135273063659309	2.23710940448839
ENSG00000035862	TIMP2	16849556	0.8	0.0421753329465775	3.71018879222166	0.9	0.0071328827297412	4.95852374457908				1.0	0.00926186368668809	5.75226053599302
ENSG00000036473	OTC	17102592	0.3	0.580678048989473	0.892179606749603	-0.2	0.650159022031018	-0.616988528404659	0.7	0.265860465006262	1.54519554069119	-0.1	0.809920910661348	-0.366155803703329
ENSG00000036565	SLC18A1	17075198				0.4	0.198895311081604	1.71893124132576	-0.3	0.34662075613112	-1.30770237717636			
ENSG00000036672	USP2	16745343	-0.2	0.786858482049062	-0.460320248273666				0.5	0.376656826603722	1.23172951241095	-0.1	0.865553568220565	-0.264842537049562
ENSG00000037042	TUBG2	16834395				0.6	0.0659431096252228	2.62695597199678				0.4	0.317532231837636	1.41799852622544
ENSG00000037241	RPL26L1	16992446				0.5	0.0515279828243578	2.83888457429891						
ENSG00000037280	FLT4	17003958							0.7	0.010142301863095	4.58974967471032			
ENSG00000037474	NSUN2	16994170				0.5	0.0848799788443907	2.41612806745455				0.6	0.0519588127313554	3.20817217682451
ENSG00000037749	MFAP3	16991342				-0.3	0.276649797016046	-1.44216029599148						
ENSG00000037897	METTL1	16766719				0.8	0.0143789672698643	4.10408364849322	0.5	0.190549425567166	1.82719336312497	0.5	0.111683499709785	2.41224427458472
ENSG00000038002	AGA	16981760				0.3	0.42466903453007	1.05657816354709	0.3	0.417082775698767	1.13427191154378	0.3	0.416403235043387	1.1480237509639
ENSG00000038295	TLL1	16972198				0.7	0.0302491311620988	3.33667134240543	1.0	0.0149712941414098	4.15869045848723	0.7	0.042226963560169	3.41368195043266
ENSG00000038358	EDC4	16820331				-0.8	0.0119011199807707	-4.32318744543598						
ENSG00000038427	VCAN	16986913				0.9	0.0591869297803542	2.72237984609875	0.5	0.317126369708473	1.39274543028335	0.6	0.146999421963899	2.15817964682818
ENSG00000039068	CDH1	16820486				-0.7	0.00672273212273893	-5.02848507591147	-0.5	0.149395752390377	-2.03399600362131	-0.3	0.41622588047952	-1.14876318484759
ENSG00000039523	RIPOR1	16820168				0.7	0.00952347739117735	4.5994789740838				0.3	0.33656178971969	1.3639208793451
ENSG00000039560	RAI14	16983848				0.3	0.535925661061393	0.828366228880881						
ENSG00000039650	PNKP	16874401				0.1	0.728724793866501	0.481447612818463						
ENSG00000039987	BEST2	16858696	-0.2	0.779293756874829	-0.477918388469076	-1.1	0.109655685210217	-2.20288648841045	-1.4	0.00424407230505371	-5.67607454344428	-0.1	0.838382309855682	-0.314124359398433
ENSG00000040199	PHLPP2	16828046	-0.8	0.149407116456791	-2.37257404618618	-1.6	0.00172298770978905	-7.37216392472489	-1.1	0.0602270143002583	-2.80475711483357	-1.0	0.0995854934912513	-2.52437917757044
ENSG00000040275	SPDL1	16992096				0.8	0.0139679956294633	4.13411419555264	0.3	0.40357574782495	1.16701544534486			
ENSG00000040633	PHF23	16840568				0.6	0.0165531380755334	3.94941523036712						
ENSG00000040933	INPP4A	16883325				0.5	0.0354222807892451	3.18391681518071						
ENSG00000041982	TNC	17097661	1.4	0.0635375507937002	3.26609153035502	2.0	0.0248624360232613	3.52570208415101	2.0	0.0017338097615987	6.9160208938397	1.5	0.0271812065391949	3.94088458636693
ENSG00000042429	MED17	16730153				0.3	0.402151857926588	1.10803241490726						
ENSG00000042445	RETSAT	16899634				-0.9	0.00843259252321241	-4.75011229943276	-0.6	0.0419193136126856	-3.13432000720915	-0.4	0.130304288936899	-2.26896362942416
ENSG00000042980	ADAM28	17066921				-0.5	0.11761779181513	-2.14557197872996				-0.5	0.107624324981363	-2.45197237537652
ENSG00000043039	BARX2	16733411										-0.3	0.348778255529628	-1.32879708784458
ENSG00000043093	DCUN1D1	16961974										-0.6	0.0601209565343349	-3.04835742194698
ENSG00000043143	JADE2	16989265				0.4	0.123399759765082	2.1045968578646	-0.2	0.590448069511886	-0.766992563905525			
ENSG00000043355	ZIC2	16776103				-0.2	0.457238541701601	-0.98719863335304				-0.1	0.853776969557215	-0.287123402782489
ENSG00000043462	LCP2	17002681				1.4	0.00545649027833111	5.3382546733245	1.0	0.0541624756209395	2.8948572030386	0.6	0.286849878413948	1.52321021493807
ENSG00000043591	ADRB1	16709453				-0.2	0.501278012774896	-0.897129337397702						
ENSG00000044012	GUCA2B	16663218				-1.4	0.0484704796182294	-2.89652728936019	-2.1	0.0523727787798282	-2.92910992826507	-0.6	0.412082549991855	-1.16078550055193
ENSG00000044446	PHKA2	17109503				-0.6	0.0531835208971723	-2.81328193804446				-0.4	0.322095891160567	-1.40571506232888
ENSG00000044459	CNTLN	17083742				0.6	0.0270881371315105	3.44138736107651						
ENSG00000044524	EPHA3	16942958				0.9	0.0894141498180744	2.37359379953569	-0.5	0.209016731993461	-1.7514651956641	0.7	0.0481715709716172	3.27870476413066
ENSG00000044574	HSPA5	17098411				0.9	0.00600355286332066	5.20391313920927	0.6	0.0283694393596315	3.4904993832202			
ENSG00000046604	DSG2	16851768				-0.5	0.0440880294097226	-2.97886116196337						
ENSG00000046651	OFD1	17101622				-0.8	0.00973612264381576	-4.57865336851088				-0.7	0.0174147158068917	-4.59954239497921
ENSG00000046889	PREX2	17069728				0.1	0.848339195491171	0.270223075808066						
ENSG00000047457	CP	16960304	0.8	0.0555689476665627	3.393965829682	1.0	0.00354825573693293	5.98632224772389	0.3	0.515865893144864	0.919338905119973	0.8	0.138968611304116	2.21020614097707
ENSG00000047597	XK	17102532							-0.7	0.0364405579859049	-3.25826346266526			
ENSG00000047648	ARHGAP6	17109078				0.6	0.0233800245360638	3.58807558653024				0.7	0.0380863066879218	3.54081561372906
ENSG00000047662	FAM184B	16974690				-0.6	0.0295753253647923	-3.35652336592746				-0.1	0.708432448283326	-0.552292728655564
ENSG00000047936	ROS1	17022996				-0.3	0.575643150482688	-0.753884333476162				-0.2	0.615675772975236	-0.725846789972388
ENSG00000048162	NOP16	17003050				0.4	0.0890160358858424	2.37723660676671				0.5	0.102141253054972	2.50090826561622
ENSG00000048392	RRM2B	17079808							-0.5	0.225613394934938	-1.68704404255072			
ENSG00000048462	TNFRSF17	16815918	0.4	0.466770471322711	1.15043986762324	1.1	0.038687034813074	3.10047999163572	0.8	0.0185884224014295	3.90747097314098			
ENSG00000048471	SNX29	16815925				0.6	0.0273334818136345	3.43169002565802						
ENSG00000048740	CELF2	16702399				0.7	0.0323690243216101	3.27057665916302	0.6	0.0362114355609836	3.2639073062035	0.5	0.188304609521863	1.91786736165308
ENSG00000048991	R3HDM1	16885978				0.8	0.00810977233728539	4.80610342217666						
ENSG00000049130	KITLG	16768270				-0.6	0.0319275347645006	-3.28585638993801	-0.6	0.102875568138078	-2.35110724127757			
ENSG00000049192	ADAMTS6	16996684				0.7	0.0231456529976733	3.59879956247729	0.8	0.0134214155775926	4.28731982328271			
ENSG00000049239	H6PD	16658644				0.1	0.638666742539237	0.63769982239968	-0.1	0.765953599536533	-0.440968463550015			
ENSG00000049246	PER3	16658536				-0.2	0.69837028677548	-0.532856897483751	-0.1	0.824007012166906	-0.335139839949121	-0.3	0.609935259480406	-0.738209355608903
ENSG00000049249	TNFRSF9	16681288				1.0	0.0286849266368237	3.38477511333278	1.0	0.0320913536848177	3.37077454735299	0.9	0.1148417734434	2.39025879573513
ENSG00000049283	EPN3	16835909				-0.2	0.597480157684197	-0.714879525661593						
ENSG00000049323	LTBP1	16878947				0.5	0.0926321138427919	2.34141416831174				0.8	0.019738605942417	4.44555142653146
ENSG00000049449	RCN1	16723246				0.7	0.0141343863950831	4.12195819031756						
ENSG00000049541	RFC2	17058617				0.7	0.0122882286798622	4.28846188009907	0.6	0.0301477060656262	3.42653452210698	0.7	0.0218552205773729	4.28225646075258
ENSG00000049656	CLPTM1L	16993943				0.6	0.0396770472672244	3.07615912636927	0.7	0.0118914770588427	4.41763792421337			
ENSG00000049759	NEDD4L	16852573				-1.0	0.0269810920731111	-3.44623908681837	-1.2	0.0054603855922636	-5.33162334348544	-0.3	0.322971061427456	-1.40305507587562
ENSG00000049768	FOXP3	17110902				0.6	0.0480858487901581	2.90361365146932						
ENSG00000050030	NEXMIF	17112205	-0.5	0.219728626246189	-1.96797512672489	-0.5	0.0289174637475321	-3.37748804741249				-0.4	0.219615098365009	-1.77315803699531
ENSG00000050327	ARHGEF5	17052939				0.2	0.501590169587961	0.896409696131222						
ENSG00000050344	NFE2L3	17044414				1.3	0.00114011702803438	8.30484306070091	1.0	0.0148654042477585	4.16909299072152	0.6	0.0508374377191719	3.2301777518042
ENSG00000050405	LIMA1	16764564				-0.6	0.0184400926033787	-3.84796834095463						
ENSG00000050426	LETMD1	16751209				-0.6	0.0157254823521221	-4.00707168092976	-0.6	0.0377250181020781	-3.22784779307909			
ENSG00000050628	PTGER3	16688469				0.6	0.0715432362481095	2.55527516067966				0.6	0.0811921196738865	2.71704592629483
ENSG00000050730	TNIP3	16979444				1.9	0.0127048541119076	4.25254646108236	2.3	0.0194294479967716	3.8641478118411	0.7	0.295808430169881	1.49411964594126
ENSG00000051009	FAM160A2	16734989				-0.5	0.116970269992773	-2.14985942159573						
ENSG00000051108	HERPUD1	16819325				0.9	0.0267641474372649	3.45274479642703	1.0	0.00246715746673849	6.4140530116873			
ENSG00000051180	RAD51	16799637	0.6	0.11135047938252	2.67216180923138	0.5	0.111927963305119	2.18669696286418				0.9	0.0115267763683519	5.37876589710726
ENSG00000051341	POLQ	16957951				0.6	0.0736011879163275	2.52993130868613	0.5	0.201921304415425	1.77958868315108	0.6	0.0725334205453173	2.83724831794813
ENSG00000051523	CYBA	16829130				0.6	0.0152490780444333	4.03907238292327	0.6	0.0366014975422634	3.25409718498448			
ENSG00000052126	PLEKHA5	16748888				-0.6	0.0263982498553701	-3.46684657967783	-0.5	0.0776387696021547	-2.58451756299312			
ENSG00000052344	PRSS8	16825970				-0.3	0.397939502814281	-1.11784308285851						
ENSG00000052749	RRP12	16717106				0.7	0.0224489890316483	3.63650477047036				0.8	0.0240914854272037	4.14789178889758
ENSG00000052802	MSMO1	16972155	0.4	0.483377354190539	1.11133116357077	0.2	0.581490585999797	0.743482730351408	0.7	0.0214405150631609	3.76658659586395	-0.1	0.836360644589038	-0.31847733111954
ENSG00000052841	TTC17	16723858				-0.4	0.073625036035144	-2.52962086494968						
ENSG00000053328	METTL24	17022545										0.5	0.0798221361830421	2.73464849062225
ENSG00000053372	MRTO4	16660199				0.5	0.0505456142063593	2.8563576247722				0.5	0.0619663150697664	3.01170068780193
ENSG00000053438	NNAT	16913441	0.3	0.585366639570708	0.875764933313292	0.6	0.107783687594768	2.2184508253739	0.8	0.119273296155657	2.22665542101237	0.5	0.282897799546182	1.53808708961779
ENSG00000053747	LAMA3	16851486				0.2	0.539841857815178	0.821579648346769	0.8	0.0207058378420113	3.80458453060281			
ENSG00000053770	AP5M1	16784582				-0.5	0.0504844019611804	-2.85823766300406	-0.4	0.195576757717706	-1.80533810598539			
ENSG00000053918	KCNQ1	16720932				0.1	0.74077065575985	0.460577611567329						
ENSG00000054179	ENTPD2	17100304				-0.4	0.13352282490041	-2.03984532323879	-0.7	0.0199358031683172	-3.83893843483854	-0.3	0.496670833605	-0.964955514596481
ENSG00000054277	OPN3	16701092	-0.8	0.169354763718677	-2.22393158411796	-1.0	0.00220059421335829	-6.78305906115284				-0.8	0.0626537170804021	-2.99759682261262
ENSG00000054598	FOXC1	17004208				0.8	0.0226213824304948	3.62420751232434	0.8	0.0174300304633757	3.97881288736391			
ENSG00000054654	SYNE2	16785155				-0.6	0.012622163505683	-4.26030915271064						
ENSG00000054690	PLEKHH1	16785646				-0.9	0.0176125500198217	-3.89251172539204	-0.8	0.00735099146197102	-4.95869933460587			
ENSG00000054793	ATP9A	16920338				-1.2	0.00100742479907302	-8.53707112787482	-0.7	0.0160096792921908	-4.07910489884551	-0.7	0.0764720571078968	-2.77758001413188
ENSG00000054803	CBLN4	16920531				-0.6	0.0190957648686612	-3.80994641886546						
ENSG00000054938	CHRDL2	16742124				0.8	0.0781118582116987	2.48224741929908	0.8	0.0229872294170248	3.69873297923902	0.5	0.120865488757452	2.33911561532257
ENSG00000054967	RELT	16728832							0.5	0.0646061680178982	2.74092459297959			
ENSG00000055147	FAM114A2	17002004				0.6	0.030446576001016	3.33120565192623						
ENSG00000055163	CYFIP2	16991527				0.5	0.0404037150420146	3.05900936229253				0.3	0.359466619215622	1.30077085495535
ENSG00000055211	GINM1	17013597				-0.2	0.54417254562387	-0.813895724162636	-0.2	0.551199194362749	-0.84725102737478			
ENSG00000055732	MCOLN3	16689020				-0.5	0.0670238451928452	-2.6131313115956	-1.1	0.0144918540040411	-4.20392390090274	-0.3	0.389019384250664	-1.21901874051004
ENSG00000056558	TRAF1	17097941				0.4	0.0868890583987389	2.39708098870684						
ENSG00000056736	IL17RB	16941871	0.6	0.184726841480433	2.13650269721887	-0.1	0.814570257462458	-0.328411011915445				0.2	0.722704653200906	0.522761372770034
ENSG00000057149	SERPINB3	16855723	1.9	0.307939277812694	1.62289918047431				2.7	0.132543162190555	2.13579588320411			
ENSG00000057252	SOAT1	16674355							-0.7	0.0245360298501739	-3.6313826443382			
ENSG00000057593	F7	16776784				-0.5	0.0691706216862359	-2.5842432962387						
ENSG00000057657	PRDM1	17011279	0.9	0.0755410423621596	3.05990300012739	1.5	0.00442930648277913	5.64474478368293	1.5	0.00159728840343298	7.07552707859496	0.6	0.0167202773832636	4.67706155802529
ENSG00000057704	TMCC3	16768618				-0.7	0.0470036598342127	-2.9220181501491	-0.3	0.362012824563171	-1.26862306133213	-0.4	0.200070147246372	-1.85946857707701
ENSG00000058085	LAMC2	16674845	0.7	0.243938467301157	1.86998591517194	0.6	0.358940924127928	1.21296239351214	1.2	0.0281097602665838	3.4990767521393	0.5	0.203933712281774	1.84435210427993
ENSG00000058091	CDK14	17048190	0.4	0.359144024321033	1.45687853450291	1.2	0.0275132498789191	3.42630115123742	0.8	0.00833686657724066	4.79905961422556			
ENSG00000058453	CROCC	17120046										-0.1	0.770256163579857	-0.437631954827378
ENSG00000058668	ATP2B4	16676183				0.6	0.02365997647768	3.57611278341552				0.7	0.0380769079739263	3.54254114903816
ENSG00000058804	NDC1	16687418				0.4	0.0910368486856112	2.35662550630868	0.1	0.760629660088382	0.451343638755586			
ENSG00000058866	DGKG	16962407							0.8	0.0180760203190826	3.93394016157691			
ENSG00000059377	TBXAS1	17052252				1.1	0.00260217116489188	6.54806692436599	0.9	0.00823231889268028	4.81464903946456	0.7	0.0908819974699925	2.61253697408691
ENSG00000059573	ALDH18A1	16716846				-0.9	0.006258897393851	-5.1536839105476				-0.6	0.0859943413979554	-2.66105963986388
ENSG00000059728	MXD1	16881138							0.2	0.644191941814778	0.666721106064215			
ENSG00000059804	SLC2A3	16760868				1.6	0.0327566970705509	3.25796947260673	1.0	0.0541624756209395	2.8944892280629	1.1	0.00763421517691335	6.02284538861143
ENSG00000060138	YBX3	16761423				0.2	0.622426068341842	0.667554840543042						
ENSG00000060140	STYK1	16761406				-0.3	0.241580233339525	-1.55834613324949						
ENSG00000060491	OGFR	16915755				0.9	0.0124110593735829	4.27634889840695	0.7	0.0542199964038782	2.89244395113611	0.5	0.102248343790616	2.49894071501168
ENSG00000060558	GNA15	16856896				1.0	0.0184704358431997	3.84643569892301	0.8	0.0873026571773801	2.48821395982492	0.4	0.22471973770706	1.75173274646871
ENSG00000060566	CREB3L3	16857093	0.6	0.386661427987728	1.37040159998765	0.1	0.843970586731604	0.277503686900398	0.4	0.648187142237999	0.659075314471449	1.4	0.190028745158967	1.90639366800868
ENSG00000060688	SNRNP40	16684406				0.5	0.0325509395912047	3.26321511308025						
ENSG00000060709	RIMBP2	16772455				-0.1	0.841135864113916	-0.282195015804054	-0.7	0.0288682728940853	-3.47229463713922			
ENSG00000060982	BCAT1	16762337				1.3	0.0111815385981404	4.39112392772436	1.3	0.00213239875375204	6.61278969303113	0.9	0.0459826561184995	3.32889105063019
ENSG00000061656	SPAG4	16913176	0.7	0.115140046455329	2.64237690936669	1.5	0.00348111043217638	6.02281288313266	1.8	2.80970805846846E-4	10.1524926545145	0.6	0.0443501184148075	3.36315657176545
ENSG00000061918	GUCY1B1	16971737	0.7	0.119047485722677	2.60978932903822	1.4	0.0224972702365676	3.63420439442694	1.2	0.00491952322891867	5.48364515791603	1.0	0.0135678175524482	5.08219019269486
ENSG00000062038	CDH3	16820463	0.9	0.242229519963059	1.87822735191987	2.5	0.0207224265743791	3.72714038557011	2.8	2.16640544977923E-5	16.6198010561314	1.2	0.0285757695645891	3.87944567410248
ENSG00000062096	ARSF	17101262				0.2	0.61463401111368	0.682929997928429						
ENSG00000062370	ZNF112	16873160				-0.7	0.00839080883020683	-4.76015361372635				-0.4	0.18415381311831	-1.94097900996327
ENSG00000062524	LTK	16807627							-0.6	0.0136336439253248	-4.26335203272499	-0.3	0.290498927527084	-1.51170801233903
ENSG00000062822	POLD1	16864490				0.1	0.873121316170805	0.222383562039717						
ENSG00000063015	SEZ6	16842879				-0.2	0.408478092499894	-1.09327998610877						
ENSG00000063180	CA11	16874012				0.7	0.0117046871425557	4.3452881541654				0.4	0.242408827754754	1.68286185090241
ENSG00000063241	ISOC2	16875776				0.1	0.730302192804115	0.478371540800055						
ENSG00000063245	EPN1	16865752				-0.1	0.797171740547348	-0.35897138824074						
ENSG00000063587	ZNF275	17107969				0.7	0.0145260119341677	4.09297511769609						
ENSG00000064102	INTS13	16762573				0.5	0.0233336689189896	3.5895086530119						
ENSG00000064115	TM7SF3	16762597	0.7	0.099935372998336	2.77652086046375							0.5	0.130639397273269	2.26722686776212
ENSG00000064205	CCN5	16914084				0.5	0.0584973926813063	2.73212960409064	0.9	0.0544830425514547	2.8891555358184	0.8	0.0394858828122378	3.49965826682157
ENSG00000064270	ATP2C2	16821479				-0.8	0.0123915026941445	-4.27982388516966	-1.2	0.0011696358853784	-7.59384377088903			
