Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue	condition4.foldChange	condition4.pValue	condition5.foldChange	condition5.pValue	condition6.foldChange	condition6.pValue
ENSG00000007392	LUC7L	-0.2	0.0219631397297354	-0.2	0.0705585933406024	-0.2	0.161499790581886	-0.1	0.867432856627464	-0.2	0.726681054184582	-0.1	0.769817996198217
ENSG00000007402	CACNA2D2	-0.1	0.30690348207244	-0.1	0.441199097126105					-0.5	0.105662228536399		
ENSG00000007516	BAIAP3	-0.9	3,57E+00	-0.6	5,23E+09	-0.6	3,09E+10	-0.2	0.675355942231857	-1.3	7,03E+10	-0.1	0.893914242453761
ENSG00000007520	TSR3	-0.1	0.367671319044141			-0.2	0.115558105343598	-0.1	0.928811142466267	0.5	0.355345002977845	0.2	0.494271559895197
ENSG00000007541	PIGQ	0.2	0.0102823556580608	0.2	0.193465629200789			0.1	0.836789495256086	0.6	0.11517751369088	0.1	0.614545895921714
ENSG00000007545	CRAMP1					0.1	0.582853554860995	0.1	0.822243269837201				
ENSG00000007866	TEAD3	0.1	0.393327958782276	0.1	0.592972105217746			0.1	0.626321634832622	-0.1	0.785887085095084	0.2	0.31666494785935
ENSG00000007908	SELE	04.Jan	7,09E-26	2.0	6,83E+01	01.Sep	5,94E+05	1.0	0.00699388944902568	04.Aug	1,29E-01	0.8	0.00892870221716871
ENSG00000007923	DNAJC11	0.1	0.454256908613057	0.1	0.720578538609047	0.2	0.188094994056548	0.1	0.883748622487371			0.1	0.881500641974351
ENSG00000007933	FMO3	01.Jan	5,18E+07	0.5	0.0544174991708126	0.5	0.132785559390346			0.5	0.659931677547066	-0.3	0.417292769130485
ENSG00000007944	MYLIP							0.1	0.732881220879641			0.1	0.498928265794559
ENSG00000007952	NOX1	0.9	9,26E+10	0.7	0.0269332207390204	01.Mar	1,48E+10	0.6	0.136691793664119	3.0	1,02E+08	0.8	0.00392821989458019
ENSG00000007968	E2F2	-0.2	0.0639437285906997	-0.2	0.0222640819799852	-0.2	0.306521553529149	-0.2	0.422864771113526	0.2	0.705934512254285	-0.2	0.162497705707698
ENSG00000008018	PSMB1	-0.1	0.500137112414735			-0.2	0.264259001035855			0.3	0.645209863460866	0.1	0.829129772119535
ENSG00000008056	SYN1			0.1	0.882107291144901	-0.1	0.766880289374352	-0.3	0.684211747935693	0.3	0.852910367242214	-0.5	0.160086829858734
ENSG00000008083	JARID2			-0.1	0.310465057048261			-0.2	0.245806347554735	-0.2	0.646390782455719	-0.1	0.588684809122973
ENSG00000008086	CDKL5							-0.2	0.623540329495304	0.2	0.803707389014777	-0.3	0.148860800662533
ENSG00000008118	CAMK1G	01.Mar	7,73E+07	0.6	0.0138399440138526	0.5	0.0981201445004192	0.2	0.757395331621342	02.Mar	3,55E+08	-0.1	0.881328987474779
ENSG00000008128	CDK11A	-0.1	0.698578062674863	-0.1	0.538345674420518	-0.3	0.169219292452259			-0.1	0.84815860375587	0.1	0.801710216997024
ENSG00000008130	NADK	0.4	1,45E+05	0.2	0.00307272428134167	0.1	0.0589608539447698	0.1	0.58692665743841	0.8	7,21E+03	0.1	0.109224190453338
ENSG00000008226	DLEC1	-0.2	0.372870075374902	-0.2	0.364016190183539	-0.1	0.571826887679084	-0.2	0.685059113198858	-0.4	0.555664116236335	-0.1	0.782570084224343
ENSG00000008256	CYTH3	-0.4	6,11E+08	-0.2	0.0288255582189877	-0.2	0.246947491411678			-0.9	0.00677161799652984		
ENSG00000008277	ADAM22	-0.6	3,79E+08	-0.4	0.00246325104708363	-0.2	0.303277214044429			-1.4	8,18E+09	-0.1	0.790586811154021
ENSG00000008282	SYPL1	-0.1	0.341001476177204	0.1	0.354172955670922	0.1	0.414819809877909	0.1	0.800916326306291	0.2	0.704408296659819	0.1	0.521260272255193
ENSG00000008283	CYB561	0.1	0.362364857616424	0.1	0.313011949766519			0.1	0.896157180691169	0.1	0.863317756224978	0.2	0.484401313616811
ENSG00000008294	SPAG9	-0.2	0.0432404372502885	-0.1	0.215177634066298					-0.4	0.325019831350556		
ENSG00000008300	CELSR3	0.1	0.468374492423579							-0.2	0.72695831861431		
ENSG00000008311	AASS	0.3	0.113321899062965	0.2	0.379087642106805	0.4	0.072996087555929	0.3	0.543747499808023	-0.4	0.537593941801745		
ENSG00000008323	PLEKHG6	-1.1	2,68E+05	-0.7	2,02E+10	-0.6	0.0166112718147597	-0.2	0.65389109255816	-1.5	0.00197713261571926		
ENSG00000008324	SS18L2	-0.4	8,60E+10	-0.2	0.0970425926567541	-0.4	0.00769730594327769	-0.1	0.75127553662435			0.1	0.889027671130956
ENSG00000008382	MPND	-0.3	0.0502769685669947	-0.2	0.316654223286558	-0.4	0.0452926043252121	0.1	0.849676391253862	0.2	0.797711226797027	0.1	0.832506563391731
ENSG00000008394	MGST1	0.1	0.519227623661787	0.2	0.268833776129272	0.1	0.612353954379952	0.1	0.865638038849348	0.6	0.252672932016701	0.1	0.667554937075382
ENSG00000008405	CRY1	0.1	0.500161210150468	0.2	0.0471341559431498	0.2	0.136869031089764	0.2	0.266300684895363	-0.2	0.633215384164206	0.2	0.0995843941499499
ENSG00000008438	PGLYRP1	02.Mar	3,78E+01	01.Jan	6,26E+09	1.0	0.00343600123938567	0.2	0.711077815904562			0.2	0.601611522859297
ENSG00000008441	NFIX	0.1	0.582768544297878	0.1	0.233618626085393					-0.1	0.794907397124253	-0.1	0.611783688933065
ENSG00000008513	ST3GAL1	0.4	0.0250468956836569			0.3	0.270908810845453	-0.2	0.638309298989617	0.7	0.311555111647193	-0.2	0.525357268838475
ENSG00000008516	MMP25	01.Jun	2,93E-01	0.7	5,55E+09	0.8	0.00182568337124679	0.3	0.573300733432578	01.Sep	1,75E+09	0.1	0.862326718461463
ENSG00000008517	IL32	-0.5	0.00657918140743154	-0.3	0.194155688477847	-0.5	0.0356746121858724	-0.2	0.668260549591506	-0.9	0.188456433192929	0.1	0.723116831239267
ENSG00000008710	PKD1	0.1	0.303555792592219							0.3	0.399798341317266		
ENSG00000008735	MAPK8IP2	-0.4	0.00401131039170795	-0.4	0.0359921433881656	-0.3	0.181547939744609	-0.4	0.291135079320952	-0.3	0.718969385068219	-0.4	0.0814460101172641
ENSG00000008838	MED24									0.3	0.183627715565425	0.1	0.280574733060367
ENSG00000008853	RHOBTB2	-1.3	4,75E-10	-0.7	7,20E+07	-0.6	0.00573819136420581	-0.3	0.539695722734321	-1.9	1,55E+06	-0.1	0.773026339942814
ENSG00000008869	HEATR5B	-0.4	3,43E+08	-0.3	0.0131422996597661	-0.1	0.574718474015186	-0.1	0.86021295345608	-0.7	0.07979366174974	-0.1	0.559150632101966
ENSG00000008952	SEC62	-0.3	0.023992113190187	-0.1	0.406983603385243	-0.3	0.0250667805888438	-0.4	0.109174244055879	-0.3	0.554718667611017	-0.2	0.159780290221174
ENSG00000008988	RPS20	-0.3	0.0151050483468309	-0.1	0.394097952082472	-0.3	0.0591425501421293	-0.2	0.664758256652922	0.1	0.863820138539634	0.1	0.902871376726709
ENSG00000009307	CSDE1	-0.3	5,47E+03	-0.2	0.00693508710448136	-0.1	0.12430187592812	-0.1	0.498973898857178	-0.5	0.0171129559717017	-0.1	0.606922487798469
ENSG00000009335	UBE3C					0.2	0.119164110393088			-0.2	0.771766287386821		
ENSG00000009413	REV3L	-0.1	0.65143222802262	-0.1	0.733740212358779	0.2	0.267487153960914	0.1	0.928082497481888	-0.2	0.756273544193152	-0.1	0.706158560092693
ENSG00000009694	TENM1	-0.5	0.00732991037408195	-0.4	0.0171080294718054	-0.3	0.363086549686175	-0.2	0.755147381967486	-1.6	0.0154395318243549	-0.3	0.381097183432989
ENSG00000009724	MASP2	-0.4	0.0749904392136996	-0.4	0.0586898382035136	-0.1	0.70284250444075			-0.7	0.434237122343185	-0.1	0.744918462854892
ENSG00000009765	IYD	-1.0	3,15E+07	-0.5	0.0255910173147677	-0.4	0.125322392358192	-0.1	0.910660926521306	-2.8	6,28E+04		
ENSG00000009780	FAM76A	-0.2	5,45E+09	-0.1	0.248576403616226	-0.1	0.118614040892489			0.1	0.837523554990957	-0.1	0.380531937893612
ENSG00000009790	TRAF3IP3	-0.3	0.194179992675074	-0.3	0.188859037595619			-0.2	0.792246153432327	-0.5	0.569904635186064	-0.1	0.877205493446305
ENSG00000009830	POMT2			-0.1	0.112332402923207			0.1	0.851025426139797	0.2	0.579294914685224		
ENSG00000009844	VTA1	-0.2	0.00186542849324852	-0.1	0.276057998868542					-0.3	0.204178205037543		
ENSG00000009950	MLXIPL	-1.1	3,02E+08	-0.6	0.00844380545428579	-0.9	0.00101052653056056	-0.1	0.907806397219104	-3.8	1,26E+00		
ENSG00000009954	BAZ1B	-0.1	0.0099287046458938	-0.1	0.0666320678901347			-0.2	0.35642539241797	-0.1	0.770675739938424	-0.1	0.2496357801932
ENSG00000010017	RANBP9	0.1	0.322988524977839			0.1	0.10073550218731	0.1	0.806591528017133	0.1	0.73629017923357		
ENSG00000010030	ETV7	0.6	2,01E+09	0.4	7,15E+10	0.3	0.126649681573293	0.1	0.822809644561351	0.8	0.139987943949185	0.2	0.444108561422751
ENSG00000010072	SPRTN	0.1	0.163932797506333	0.2	0.0885727206572803	0.2	0.062443676724279	0.1	0.773169746866897	0.4	0.211979112237995		
ENSG00000010165	EEF1AKNMT									0.2	0.463453740868428		
ENSG00000010219	DYRK4	0.1	0.200812854706933	0.1	0.230075018527829	-0.1	0.555076424564008	0.1	0.702668136295845	0.1	0.779352704065422	0.1	0.61705561821434
ENSG00000010244	ZNF207	0.1	0.129675154551855			0.1	0.0633180455227865	0.1	0.381766198802479	0.1	0.772487153812083	0.1	0.470314378392715
ENSG00000010256	UQCRC1	-0.2	0.0708197757371001	-0.1	0.705179456867721	-0.2	0.30998019152201			0.2	0.806246576057054	0.1	0.639847193837344
ENSG00000010270	STARD3NL	0.2	4,48E+10	0.2	0.00292638908502921	0.2	8,07E+10	0.1	0.435580093293098	0.4	0.0852051298206091	0.1	0.402633127460013
ENSG00000010278	CD9	0.1	0.391722054593396	0.2	0.240450814080835	0.3	0.122005494794516	0.2	0.616641474272609	0.6	0.147658504606454	0.2	0.389802880577215
ENSG00000010282	HHATL	-1.6	1,64E+09	-1.0	0.00355428437593639	-0.3	0.615882456530144			-0.9	0.535554493496262	-0.4	0.285877940318525
ENSG00000010292	NCAPD2	-0.1	0.161267784553259	-0.1	0.357000626531711	0.1	0.671527482845932	-0.2	0.616716962812189	-0.3	0.498881490045997	-0.1	0.345179683156898
ENSG00000010295	IFFO1	0.5	2,85E+09	0.2	0.124408856615164	0.3	0.25410447006813	0.2	0.708147449826823	0.8	0.146359565989042		
ENSG00000010310	GIPR	0.5	6,25E+10	0.2	0.301939598498419	0.1	0.547842505562012	0.2	0.682736313066718	01.Jan	0.0364772576001391	0.1	0.764447965583414
ENSG00000010318	PHF7	-0.5	4,26E+06	-0.3	0.00351400309956635	-0.3	0.0202382561879248	-0.1	0.891855160393951	-0.7	0.0158462642845593		
ENSG00000010319	SEMA3G	-1.1	6,14E+04	-0.7	2,72E+10	-0.4	0.166914811501158	-0.1	0.937144924110494	-2.2	2,30E+09		
ENSG00000010322	NISCH	-0.1	0.434658044695054	-0.1	0.188859037595619	-0.1	0.637174761085088						
ENSG00000010327	STAB1	0.3	0.00470327065942542	0.1	0.643495693797642			0.1	0.669965816407101	0.8	0.0396932919269312		
ENSG00000010361	FUZ							-0.1	0.875096259596587	0.2	0.651363040957267		
ENSG00000010379	SLC6A13	-0.5	0.0404006575058377	-0.1	0.859540449952073	-0.3	0.431289082850043	0.1	0.943685019646058	-2.4	0.0049964738768234	0.2	0.608669563776297
ENSG00000010404	IDS	-0.3	0.00202904852253281	-0.2	0.0902598866530402	-0.1	0.662784380167155			-0.6	0.142373569115244		
ENSG00000010438	PRSS3	-0.7	6,56E+09	-0.4	0.0366449030693488	-0.5	0.0812775332289347	-0.1	0.89022348044425	-0.6	0.445382953654619	0.2	0.532899903988329
ENSG00000010539	ZNF200	0.1	0.434375194822234	-0.1	0.271661111439336	-0.1	0.752153301103527	-0.2	0.623398868635762	0.2	0.679091792288652	-0.3	0.00790839362023327
ENSG00000010610	CD4	0.4	2,10E+10	0.3	0.0475547637432557	0.4	0.0974685669217685			0.4	0.583869437164232		
ENSG00000010626	LRRC23	-0.1	0.39462285296168	-0.1	0.701463007403897	-0.3	0.189351758520411	-0.1	0.921568984480377	0.4	0.61137773106321		
ENSG00000010671	BTK			-0.1	0.561575658437209	0.1	0.841328716141752	-0.2	0.695866724135829	0.3	0.754683973279503	-0.1	0.821782158155569
ENSG00000010704	HFE	0.3	2,51E+07	0.3	0.00132716930449461	0.3	0.0223217781712376	0.1	0.728698737467785	0.3	0.528975880596777		
ENSG00000010803	SCMH1	-0.2	0.00160876446762937	-0.1	0.114768166067844	-0.1	0.452462525926489			-0.5	0.167760128429196	0.1	0.501605154450755
ENSG00000010810	FYN	0.1	0.664490128706914	-0.1	0.636256796026119			-0.1	0.821350588604305			-0.1	0.5454676276354
ENSG00000010818	HIVEP2			-0.1	0.530711743222021	0.2	0.416653968502468	-0.1	0.869831512508913	-0.1	0.908208450571079	-0.1	0.770325465067173
ENSG00000010932	FMO1	-2.0	4,19E+01	-1.1	2,31E+10	-1.0	0.00338347850428152	-0.2	0.751065170119674	-2.1	7,18E+10	-0.2	0.735404190914098
ENSG00000011007	ELOA	0.1	0.00212188709806255	0.1	0.13385826506903	0.1	0.0444899878333054			0.5	0.0146476371793826	0.1	0.490808155163738
ENSG00000011009	LYPLA2			0.1	0.549239708185168	-0.1	0.49811731259344	0.1	0.899704073983945	0.2	0.876837375384191	0.2	0.263166235668606
ENSG00000011021	CLCN6	-0.1	0.197340061131782	-0.2	0.0763463044166016			-0.1	0.903282223553963	-0.3	0.620076673864716		
ENSG00000011028	MRC2	1.0	2,52E-07	0.6	6,67E+06	0.4	0.030611248038888	0.2	0.403532485449871	01.Sep	3,08E-03	-0.1	0.664565070231797
ENSG00000011052	NME1-NME2	0.7	0.100809835854836										
ENSG00000011083	SLC6A7							0.2	0.709907287394642	0.4	0.635400544033687	0.1	0.866216012935969
ENSG00000011105	TSPAN9	0.9	1,90E-01	0.6	5,62E+06	0.6	1,22E+10	0.2	0.407257893110653	01.Jul	4,52E-01	0.1	0.381284153051124
ENSG00000011114	BTBD7	-0.1	0.0956419348625706							-0.2	0.602322686636436		
ENSG00000011132	APBA3			-0.1	0.372579372265486	-0.1	0.353583285964997	-0.1	0.845874515968949	0.1	0.762311766942885	0.1	0.769853412296857
ENSG00000011143	MKS1							0.1	0.817847091121841			0.1	0.652572900717882
ENSG00000011198	ABHD5	0.1	0.470489384559358			0.1	0.705482016260569	0.1	0.876805666149336	0.2	0.792942659789635	0.1	0.617284716638205
ENSG00000011201	ANOS1	0.5	5,53E+10	0.3	0.0842255956548201	0.5	0.0346208410656154	0.2	0.75547172496092	01.Jan	0.112323602599978		
ENSG00000011243	AKAP8L	0.1	0.656282197464813	-0.1	0.480893180817958					0.1	0.841900704903924		
ENSG00000011258	MBTD1	-0.3	2,69E+09	-0.1	0.114593023156917	-0.1	0.553046333369621			-0.7	0.00876267114213738	-0.1	0.66522865420699
ENSG00000011260	UTP18					0.1	0.302178241893982			0.3	0.230889106718278		
ENSG00000011275	RNF216			-0.1	0.583866474314152	0.1	0.695464878099133	-0.1	0.784118905985247	-0.1	0.792942659789635	-0.1	0.753418409236641
ENSG00000011295	TTC19	-0.4	6,35E+06	-0.3	2,20E+10	-0.2	0.0656566762972896	-0.1	0.795446091619479	-0.6	0.0243641367079259	-0.1	0.52531431166875
ENSG00000011304	PTBP1	-0.1	0.325928330062034										
ENSG00000011332	DPF1	-0.3	0.247019549101988	-0.2	0.493220372848931	-0.2	0.569357017428982	-0.5	0.341124485560196	-0.2	0.892635878715897	-0.4	0.160064029674293
ENSG00000011347	SYT7	-0.3	0.0482453832026357	-0.2	0.317505876847183	-0.2	0.436436407580398			-0.9	0.166292591223061		
ENSG00000011376	LARS2	0.4	3,52E+08	0.3	0.00758553871060567	0.5	3,28E+10	0.1	0.750187430718834	0.7	0.0339356529301249	0.1	0.469811273128537
ENSG00000011405	PIK3C2A	0.1	0.215576385339493	0.2	0.226215163644256	0.3	0.0437789140012241	0.2	0.612164653740447	-0.1	0.83190421319312		
ENSG00000011422	PLAUR	02.Jun	4,16E-29	01.Jun	6,29E-03	01.Jul	3,70E-01	0.8	0.00145002553191276	4.0	1,36E-15	0.8	4,31E+10
ENSG00000011426	ANLN	0.5	1,34E+10	0.4	0.0113145566222813	0.6	0.0029022963283424	0.1	0.760136892959221	0.7	0.0968813338565393		
ENSG00000011451	WIZ	0.1	0.0126249616662593			0.1	0.395839804982632			0.2	0.432687950072489	0.1	0.571256859639709
ENSG00000011454	RABGAP1			-0.1	0.0991965985386612					-0.1	0.760088727333977	-0.1	0.281929906382447
ENSG00000011465	DCN	1.0	2,11E+03	0.6	1,66E+10	0.5	0.00579087165299359	0.1	0.846158766176461	2.0	4,72E+05		
ENSG00000011478	QPCTL	0.3	0.0126989993905761	0.1	0.597378327206426			0.1	0.925316777647149	0.7	0.216016474101435		
ENSG00000011485	PPP5C	0.1	0.0183670379690338	0.1	0.35658504835815	0.1	0.089220971785243	0.1	0.740951232160911	0.4	0.174769192561423	0.1	0.302944761259243
ENSG00000011523	CEP68									-0.1	0.795273192132952	-0.1	0.377787300232449
ENSG00000011566	MAP4K3	-0.1	0.26421377035364			0.1	0.368935165082544	0.1	0.747778831150999	-0.6	0.227459503594068	0.1	0.850960962839809
ENSG00000011590	ZBTB32	0.3	0.258198896743324	0.1	0.777294252343068			-0.1	0.865410751922719	0.5	0.701510921018088	-0.1	0.93781196648041
ENSG00000011600	TYROBP	01.Mar	1,67E-02	0.9	7,94E+06	0.5	0.0197597659319451	0.4	0.292451046441953	01.Sep	1,06E+09	0.2	0.345673314436809
ENSG00000011638	TMEM159	-0.1	0.179449408016862			-0.2	0.188850983328965			0.3	0.442038853930723	0.1	0.644073270386992
ENSG00000011677	GABRA3	-1.1	0.0142692779010807	-0.4	0.373625728098076	-0.8	0.121617428008873			-1.7	0.181535016107644	-0.6	0.132458869846815
ENSG00000012048	BRCA1	-0.1	0.196827633395216	-0.1	0.357319655129586	0.2	0.30964510762437	-0.2	0.519148098608668			-0.3	0.0327859435111899
ENSG00000012061	ERCC1	-0.2	0.091126184714944	-0.1	0.279411597196983	-0.3	0.0105638293361407	-0.1	0.655737218911018	0.2	0.74682722437962		
ENSG00000012124	CD22	-0.6	0.0152987578047999	-0.6	0.0378878673195436	-0.3	0.514901963069772	-0.3	0.736140764719349	-0.8	0.445637677313303	-0.2	0.725220974552635
ENSG00000012171	SEMA3B	-1.0	2,30E+07	-0.6	0.00454892905619266	-0.7	0.00275683517713399	-0.3	0.569825676703895	-2.1	3,10E+07		
ENSG00000012174	MBTPS2	0.2	0.0383885278501915	0.1	0.161022339731075	0.3	0.0103193896439328	0.1	0.818326385913066	0.2	0.701046385193234		
ENSG00000012211	PRICKLE3	0.2	3,54E+10	0.1	0.261427025576101	0.1	0.230401951645212	0.1	0.871533068195493	0.3	0.275674133308284	0.1	0.602164078418022
ENSG00000012223	LTF	-0.1	0.811304013531265	-0.4	0.166125469695457	-0.5	0.181785112770094	-0.1	0.887236857162216	-1.4	0.168128031803282	-0.3	0.430747735434532
ENSG00000012232	EXTL3	0.4	4,41E+04	0.2	0.00114429931818241	0.2	0.0205303045316084			0.5	0.0288044096759718		
ENSG00000012504	NR1H4	-0.5	0.0302101624827824	-0.1	0.693776673056976	-0.3	0.301877675701299			-3.0	2,27E-02	0.1	0.906487411749567
ENSG00000012660	ELOVL5	0.3	0.04358225752626	0.1	0.649936340812429	0.3	0.161216012815262	-0.1	0.824406206193538	0.4	0.582110284870003	-0.1	0.726323591435462
ENSG00000012779	ALOX5	0.4	0.0129898486800143			0.2	0.538038899111589			0.5	0.457226038466116	0.1	0.759770136606309
ENSG00000012817	KDM5D	-0.2	0.771261655889342	-0.2	0.737437236039983								
ENSG00000012822	CALCOCO1			-0.1	0.609218724272552			0.1	0.869831512508913	-0.1	0.823606958333053		
ENSG00000012963	UBR7	-0.2	8,84E+06	-0.1	0.0488751397875116			-0.1	0.129515171194165	-0.1	0.720402942645672	-0.1	0.434462366998579
ENSG00000012983	MAP4K5					0.2	0.0788732590149526	0.1	0.574675972313264				
ENSG00000013016	EHD3	0.6	2,69E+09	0.4	0.0394316554413538	0.4	0.0471968434688927			0.7	0.26294976477573	-0.1	0.830205923203247
ENSG00000013275	PSMC4	0.1	0.0977055052236683					-0.1	0.772359568908649	0.4	0.145840449408989	0.1	0.377005550376378
ENSG00000013288	MAN2B2									0.1	0.5807089354567	-0.1	0.491756863708849
ENSG00000013293	SLC7A14	-0.6	3,87E+08	-0.5	0.00128898414647404	-0.6	0.00560388401341511	-0.3	0.568338319911464	-0.8	0.147708052841477	-0.4	0.050629468705537
ENSG00000013297	CLDN11	-0.1	0.643053444841835	-0.1	0.802055290384245	-0.3	0.193257619372901	-0.1	0.845874515968949	0.4	0.556474038876099	-0.3	0.149557172305212
ENSG00000013306	SLC25A39	0.1	0.125987414747037	0.1	0.355957889350071					0.5	0.103543054791642	0.2	0.160654101703019
ENSG00000013364	MVP					-0.1	0.622912622557744			0.3	0.626206338146882	0.2	0.324302586260934
ENSG00000013374	NUB1	0.1	0.202256338833232	0.1	0.116804453961214	0.1	0.428543815884736			0.2	0.501344489975924		
ENSG00000013375	PGM3	0.4	2,32E+06	0.3	1,12E+10	0.3	0.00525565637981706	0.2	0.308409760976945	0.4	0.243868939100554	0.2	0.131883701861156
ENSG00000013392	RWDD2A	0.4	1,77E+03	0.2	3,30E+10	0.2	0.057457074966085	0.2	0.238763763005923	0.4	0.0210848227381493	0.1	0.564794955412528
ENSG00000013441	CLK1	-0.2	0.100807644436952	-0.2	0.172604147884303	-0.1	0.646110137547955	0.1	0.788442248737048	-0.3	0.495550696495817	0.1	0.795939692125162
ENSG00000013503	POLR3B					0.2	0.107793266640145			-0.1	0.867411035495415		
ENSG00000013523	ANGEL1	0.4	4,31E+06	0.2	0.00307194672952996	0.4	7,18E+10	0.1	0.751416647013298	0.5	0.176604898592465	0.1	0.679665777246254
ENSG00000013561	RNF14	-0.3	2,01E+07	-0.1	0.0964682899433581	-0.1	0.274008558073697			-0.3	0.179648600912152		
ENSG00000013563	DNASE1L1	0.2	0.00587824254427921	0.1	0.558862785864405	0.1	0.252655456141854			0.1	0.771887214208783	0.1	0.416373145988828
ENSG00000013573	DDX11	-0.1	0.643240602503738	-0.1	0.339068208799811	-0.2	0.421184305005567						
ENSG00000013583	HEBP1	-1.1	6,82E+04	-0.5	0.00117415583086397	-0.6	0.00837030279777311	-0.2	0.719606724640459	-2.1	1,78E+07	-0.1	0.901929520143026
ENSG00000013588	GPRC5A	0.4	0.0475625259508902	0.1	0.744190285477127	0.4	0.0633890785150849	0.1	0.891316932269991	01.Apr	0.00105565310986992	0.3	0.172674008583795
ENSG00000013619	MAMLD1	0.2	0.16561946192244	-0.1	0.385940659655843	0.1	0.679154466583289	-0.1	0.819974145591678	0.1	0.863317756224978	-0.1	0.780874691095771
ENSG00000013725	CD6	-0.4	0.0163336934482777	-0.3	0.174158382938139	-0.3	0.340154400693087	-0.2	0.669965816407101	-0.4	0.607199941121592	-0.2	0.599380581183164
ENSG00000013810	TACC3	-0.1	0.625588079088311	-0.1	0.341645309082692			-0.2	0.452265881447277	0.3	0.633165598707399	-0.2	0.500426447866069
ENSG00000014123	UFL1	-0.2	0.0864407810627618			0.1	0.5929332457781			-0.5	0.336392057686899		
ENSG00000014138	POLA2					0.1	0.609096824999314			0.4	0.196541694689205	-0.1	0.777008428420165
ENSG00000014164	ZC3H3	0.1	0.52911916142924	0.1	0.612877871020231			0.2	0.617558034604702	0.1	0.917225653628365	0.2	0.385103693899967
ENSG00000014216	CAPN1	0.1	0.515555460054775	0.1	0.61105688358488					0.2	0.725193129179224	0.1	0.610748868322933
ENSG00000014257	ACP3	01.Feb	1,91E-05	1.0	8,09E+03	1.0	7,52E+06	0.4	0.166129685708898	02.Mar	7,20E-01	0.4	0.150726247210249
ENSG00000014641	MDH1	-0.1	0.103871609263845	-0.1	0.525396551101146					0.1	0.925297541213343	0.1	0.747444290988787
ENSG00000014824	SLC30A9			0.1	0.267647278753262	0.2	0.123021227787952	0.1	0.770623216239144	-0.1	0.772542057848271		
ENSG00000014914	MTMR11	-0.6	7,81E+10	-0.4	0.0268190112872487	-0.3	0.232112013987497			-1.2	0.0386349356719686		
ENSG00000014919	COX15	-0.1	0.0228272249488627			-0.1	0.320479058204769	-0.1	0.629253488390092	-0.1	0.760774851151556		
ENSG00000015133	CCDC88C	0.1	0.166380951544746			0.1	0.469447384496572			0.1	0.907459294051762	-0.1	0.851523827215137
ENSG00000015153	YAF2	-0.1	0.456800742635809							0.1	0.924842901126698		
ENSG00000015171	ZMYND11	-0.2	0.0216272778258642	-0.1	0.583117537606614					-0.5	0.151802190881495		
