Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'Crohn's disease' vs 'normal'.tStat	condition2.foldChange	condition2.pValue	'ulcerative colitis' vs 'normal'.tStat
ENSG00000034693	PEX3	36864_at	-0.2	0.37537530815402	-1.30801496526144	-0.3	0.0650796349927044	-2.90899400234814
ENSG00000034713	GABARAPL2	35767_at	-0.2	0.357647722243036	-1.35267917542041	-0.3	0.223228224062399	-1.73562635502048
ENSG00000034971	MYOC	40403_at	-0.1	0.560010587341302	-0.87831159071724			
ENSG00000035115	SH3YL1	33895_at	-0.4	0.325198527437014	-1.4423830565923	-0.8	0.181894419910904	-1.92759380272146
ENSG00000035403	VCL	36601_at	-0.6	0.0723340513064264	-2.77222224481593	-0.4	0.193772346385014	-1.86938494965457
ENSG00000035664	DAPK2	34912_at	0.2	0.212847518205931	1.83307647544186	0.1	0.372661025693822	1.24752109764626
ENSG00000035681	NSMAF	37673_at	-0.3	0.295369891042447	-1.53601454931086	-0.5	0.0628332640380394	-2.93904543501679
ENSG00000036257	CUL3	37702_at				0.1	0.76838690021312	0.433894838203906
ENSG00000036448	MYOM2	37540_at	0.1	0.367735113343831	1.32644808058385	0.1	0.744260552979703	0.474756616544181
ENSG00000036473	OTC	683_at	0.2	0.526764122817222	0.947403148035163	0.2	0.381906599491058	1.22163225061233
ENSG00000036549	ZZZ3	36456_at	-0.5	0.0638545347396933	-2.86535797194685	-0.5	0.0504188103805409	-3.1180831797053
ENSG00000036565	SLC18A1	31403_at	-0.1	0.462852367671206	-1.08929043967585	-0.2	0.188036070786704	-1.89518322177455
ENSG00000036672	USP2	34901_at	-0.1	0.376470062527	-1.30319673963236			
ENSG00000037280	FLT4	403_s_at				0.3	0.0673651433375091	2.86930713041904
ENSG00000037749	MFAP3	36371_at	-0.5	0.0096205230121202	-4.3536552504249	-0.4	0.0828291016877277	-2.68133146075171
ENSG00000038002	AGA	34181_at	-0.4	0.0769544903893662	-2.73063719520006	-0.4	0.0873535410584869	-2.61518345163564
ENSG00000038382	TRIO	40792_s_at	-0.6	8.83144403040158E-4	-5.9619363128196	-0.6	0.059961061194237	-2.98194320881324
ENSG00000038427	VCAN	38111_at	-0.6	0.287416550020679	-1.56745384492532	-0.3	0.512596110067515	-0.925502458229034
ENSG00000038532	CLEC16A	34661_at	0.6	0.0163637578485534	3.92238718712268	0.5	0.0272662475901889	3.77496271465971
ENSG00000039068	CDH1	977_s_at	-0.1	0.636225209759411	-0.729676735737057	-0.3	0.206223859229193	-1.81284912328537
ENSG00000039123	MTREX	41557_at	-0.1	0.634503271619199	-0.732636682073545	-0.2	0.410328625046438	-1.15081744372576
ENSG00000039319	ZFYVE16	37914_at	-0.4	0.284926304296659	-1.57783853844374	-0.6	0.0727891882594228	-2.79809833048905
ENSG00000039537	C6	41701_at	0.1	0.787818613824395	0.422435762263522	0.1	0.659222151395967	0.632037899696619
ENSG00000039560	RAI14	39254_at	-0.3	0.0250863292186325	-3.64540597480094	-0.2	0.221416944230846	-1.74318850651046
ENSG00000039600	SOX30	35908_at	-0.1	0.632884163005149	-0.73688632218221			
ENSG00000040199	PHLPP2	32735_at	-0.8	0.164619679645216	-2.05919024403292	-1.0	0.171529128529347	-1.98163056938786
ENSG00000040341	STAU2	38341_at	-0.3	0.11728783211461	-2.3640052554106	-0.3	0.19574713767103	-1.86104211841394
ENSG00000040531	CTNS	36566_at	0.2	0.260274692634256	1.66168921919495	0.2	0.160166377658382	2.03726097843913
ENSG00000041353	RAB27B	808_at				0.1	0.716967257710052	0.526566836416379
ENSG00000041357	PSMA4	1450_g_at	0.1	0.829847732099413	0.34059676826246			
ENSG00000041982	TNC	32818_at	-0.1	0.841750807743326	-0.315520425910494	0.7	0.440907430706124	1.07616806179909
ENSG00000041988	THAP3	35190_at	0.4	0.119233642791778	2.34426140278398	0.5	0.0724034445519104	2.80366473990209
ENSG00000042493	CAPG	38391_at	0.3	0.340053479507659	1.40136549537209	0.4	0.105562669647919	2.43728952796271
ENSG00000042753	AP2S1	39347_at	0.3	0.147976140560597	2.14887530034502	0.3	0.189768082797543	1.88640760512912
ENSG00000042813	ZPBP	34053_at				-0.2	0.294602734342704	-1.47348151581825
ENSG00000042832	TG	39042_at				0.3	0.0491158010345257	3.14810456381058
ENSG00000042980	ADAM28	35479_at	-0.3	0.305088898048217	-1.50736224993177	-0.2	0.516514523246887	-0.917064190181994
ENSG00000043039	BARX2	35425_at	0.1	0.520166948044007	0.961853021300864	0.1	0.404861759964465	1.1653977234446
ENSG00000043355	ZIC2	35555_r_at	0.4	0.0429056503514939	3.24414400079097	0.5	0.0265307585885538	3.8040715691091
ENSG00000043462	LCP2	39319_at	0.3	0.580511555695944	0.839033305548903	0.4	0.253954690800646	1.61560685890096
ENSG00000044012	GUCA2B	33512_at	-0.8	0.16726665812126	-2.04612993663119	-1.4	0.0301839340944538	-3.66357430116957
ENSG00000044090	CUL7	36084_at				0.3	0.091852464704203	2.56332866671469
ENSG00000044446	PHKA2	36480_at	-0.3	0.113722666646104	-2.39550221790141	-0.4	0.123114678040825	-2.29518545348536
ENSG00000044524	EPHA3	1234_at	-0.2	0.158416732685787	-2.09004570703038	-0.2	0.171748832694973	-1.98066942950703
ENSG00000044574	HSPA5	36614_at	0.3	0.55588570184895	0.886937447351519	0.4	0.380022379777426	1.22741206328194
ENSG00000046604	DSG2	33468_at	-0.6	0.20380318836555	-1.87564086787513	-0.9	0.0773093638813968	-2.73508208545423
ENSG00000046651	OFD1	35764_at	-0.2	0.352687421835022	-1.36835384522349	-0.2	0.344144351331129	-1.32982915444212
ENSG00000046653	GPM6B	37251_s_at	-0.7	8.75390579762151E-5	-7.64795606254915	-0.2	0.560336500455177	-0.825601210713566
ENSG00000047056	WDR37	35199_at	-0.2	0.423230794450352	-1.18509113762513	-0.3	0.150810382245494	-2.10304956317544
ENSG00000047188	YTHDC2	41398_at	-0.3	0.123756772945673	-2.31627993014104	-0.3	0.280963780425524	-1.52272077091725
ENSG00000047249	ATP6V1H	33741_at				0.1	0.584567251603043	0.779522383811945
ENSG00000047315	POLR2B	39746_at	-0.1	0.821453922021151	-0.356701812769192	-0.2	0.47774653288715	-0.995910495612577
ENSG00000047365	ARAP2	39224_at	-0.1	0.796104342821704	-0.408491175161692	-0.1	0.750810198608278	-0.464108919650367
ENSG00000047578	KATNIP	36279_at	0.3	0.0569632258123684	2.96741350440515	0.4	0.154490546276317	2.07576695798516
ENSG00000047597	XK	40647_at	-0.4	0.150720880049924	-2.13428928388621	-0.7	0.190790218331642	-1.88218840530216
ENSG00000047648	ARHGAP6	32463_at	0.1	0.490871858291305	1.02535995122849	0.3	0.0885711618161645	2.60100862983873
ENSG00000047849	MAP4	32226_at	0.1	0.690774659433036	0.619186504383995	0.2	0.148137608574651	2.12235031566145
ENSG00000048052	HDAC9	37483_at	-0.4	0.147611602807776	-2.15255639111001	-0.3	0.439081227637574	-1.08111174779406
ENSG00000048162	NOP16	41259_at	0.2	0.234462682257756	1.74604907447385	0.4	0.062762324179779	2.94156724516631
ENSG00000048462	TNFRSF17	41353_at	-0.2	0.606971333514868	-0.788504992053884	-0.5	0.201867522235059	-1.83105843858605
ENSG00000048471	SNX29	35483_at	0.3	0.188516162085361	1.94147698371223	0.3	0.119451164419678	2.32094044928145
ENSG00000048540	LMO3	38028_at				0.1	0.764512019601672	0.439664002567201
ENSG00000048740	CELF2	32851_at	-0.1	0.603559571436699	-0.794614801789196	-0.2	0.58613656115501	-0.777180434518295
ENSG00000048828	FAM120A	37031_at	-0.3	0.119531529166959	-2.34194741154191	-0.4	0.239496445788374	-1.67058858090539
ENSG00000048991	R3HDM1	36610_at	-0.3	0.309686858985136	-1.49162964116325	-0.2	0.553363007393637	-0.841512231787625
ENSG00000049130	KITLG	597_at	-0.2	0.122412837887855	-2.32439371948261	-0.1	0.671827286628912	-0.60625032265202
ENSG00000049245	VAMP3	35783_at	0.2	0.318228944880387	1.46426785451079	0.2	0.301526478779833	1.45123281026382
ENSG00000049249	TNFRSF9	31540_at				0.3	0.240634207577286	1.66610564077474
ENSG00000049323	LTBP1	1495_at	-0.2	0.181888138392415	-1.97781316626477	-0.1	0.821245842845458	-0.340096769971622
ENSG00000049759	NEDD4L	39356_at	-0.5	0.121121020181899	-2.33314327040289	-1.1	0.0168212085672723	-4.31001438890212
ENSG00000050327	ARHGEF5	35673_at	0.3	0.107442962388772	2.4423908671352	0.1	0.587063549101058	0.775180900896858
ENSG00000050748	MAPK9	1238_at				-0.3	0.0724034445519104	-2.80421361401768
ENSG00000051108	HERPUD1	39733_at	-0.1	0.760761593566394	-0.473879239561916	-0.2	0.724115589745597	-0.513158364817178
ENSG00000051128	HOMER3	38233_at	0.1	0.639600287858648	0.724262217760122			
ENSG00000051382	PIK3CB	31699_at				-0.4	0.0582636190457146	-3.00719971401524
ENSG00000051523	CYBA	35807_at	0.4	0.129623447466227	2.27335896924627	0.4	0.459598100988128	1.03679331212432
ENSG00000051620	HEBP2	41454_at	0.1	0.74096840103011	0.510174113378668	-0.1	0.703030574470967	-0.550064490681722
ENSG00000052344	PRSS8	634_at	0.3	0.260788858073056	1.65986232060375	-0.1	0.642698925065529	-0.66344294054202
ENSG00000052723	SIKE1	33285_i_at	-0.1	0.537421553758403	-0.923486764416305	-0.1	0.502717852853993	-0.944857054447681
ENSG00000052749	RRP12	36520_at	0.2	0.399342323451403	1.24583629699044	0.3	0.128986160630499	2.24935507435304
ENSG00000052802	MSMO1	33369_at				-0.5	0.21183266410892	-1.78780193376614
ENSG00000053254	FOXN3	41000_at	-0.7	0.0622784638456009	-2.88484759312556	-0.6	0.0861575715652733	-2.63400259128638
ENSG00000053747	LAMA3	37909_at	-0.2	0.735669762975415	-0.519783973351753	-0.2	0.732976355847777	-0.497616149086554
ENSG00000053918	KCNQ1	40527_at	0.2	0.179619428729161	1.98762488658487			
ENSG00000054219	LY75	38160_at	-0.3	0.459683775196457	-1.09761279356664	-0.3	0.521966040313715	-0.906462007442226
ENSG00000054523	KIF1B	34924_at	0.2	0.296538816406437	1.53287331260791	0.2	0.350055453477346	1.31071031833609
ENSG00000054598	FOXC1	41027_at	0.3	0.125450350587731	2.30467177512141	0.2	0.191729636412513	1.87895291499802
ENSG00000054611	TBC1D22A	33778_at	0.4	0.00342121178751017	5.06107407403426	0.3	0.0719373786196496	2.8123328531641
ENSG00000054654	SYNE2	41815_at	-0.6	0.0155956984903509	-3.96174408827485	-0.6	0.0195763047520138	-4.14906382008983
ENSG00000054793	ATP9A	35831_at	-0.4	0.110966622047291	-2.41238310912173	-0.6	0.250116735004697	-1.63172496263937
ENSG00000054965	FAM168A	36612_at	-0.2	0.13423451135628	-2.24145937459786			
ENSG00000054983	GALC	33936_at	-0.4	0.402188029750568	-1.23830013030341	-0.1	0.926476793192701	-0.143558775826826
ENSG00000055070	SZRD1	33395_at				0.3	0.0968112245861279	2.50854842885585
ENSG00000055118	KCNH2	38858_at	0.1	0.460082736693985	1.09602075971898			
ENSG00000055163	CYFIP2	37579_at	0.3	0.182394822390783	1.9754088578553	0.4	0.197493887704499	1.85436499115284
ENSG00000055208	TAB2	38980_at	-0.5	0.0595940792724696	-2.92042779854193	-0.5	0.136516626436008	-2.1957828313637
ENSG00000055332	EIF2AK2	1008_f_at	-0.5	0.0141473599219717	-4.05756496106557	-0.5	0.0185552362567425	-4.21504593899155
ENSG00000055917	PUM2	35359_at	-0.3	0.125487254116103	-2.30124559287836	-0.4	0.0344708265827159	-3.51729306424086
ENSG00000056097	ZFR	40610_at	-0.4	0.114913583991547	-2.38450270125953	-0.6	0.034169103686855	-3.54342939764822
ENSG00000056998	GYG2	35334_at	0.3	0.277936406871512	1.59910912723573	0.5	0.181894419910904	1.92721616386794
ENSG00000057294	PKP2	33892_at	-0.5	0.153184175584507	-2.11983268867858	-0.7	0.0716984259845973	-2.81570142148627
ENSG00000057608	GDI2	35307_at	0.1	0.790745507231568	0.417234360549149	0.1	0.634648699363064	0.678835983818016
ENSG00000057657	PRDM1	31779_s_at				0.2	0.34418229023595	1.32940646094948
ENSG00000057663	ATG5	39013_at	-0.3	0.114810416292615	-2.38665591919177	-0.5	0.0222204863230995	-4.02034832755581
ENSG00000058063	ATP11B	36635_at	-0.2	0.303703069470506	-1.51228975935576	-0.3	0.181894419910904	-1.92697565419928
ENSG00000058085	LAMC2	35280_at	-0.1	0.819092836247719	-0.360386818502301	0.1	0.6853064763988	0.583440282654916
ENSG00000058091	CDK14	36502_at	-0.5	0.0555007309352002	-2.99180469946605	-0.3	0.432989434382097	-1.09434406412489
ENSG00000058272	PPP1R12A	40438_at	-0.6	0.0563669646371012	-2.97466590616843	-0.4	0.209323268559709	-1.79993325081375
ENSG00000058453	CROCC	35374_at	0.2	0.249765847302779	1.69372081501401	0.3	0.0486078221553539	3.16042632422925
ENSG00000058668	ATP2B4	40913_at	-0.1	0.426806600509288	-1.17651938229481			
ENSG00000058799	YIPF1	41640_at				0.1	0.787581079657353	0.40031975214934
ENSG00000059377	TBXAS1	33777_at	0.1	0.615130480072021	0.773304690684002	0.4	0.150447983248347	2.10756925437623
ENSG00000059728	MXD1	1774_at	-0.2	0.31064478926738	-1.48771696564917	-0.2	0.493702970361138	-0.964036543317884
ENSG00000059804	SLC2A3	36979_at	0.6	0.0594331421157824	2.92488579549337	0.7	0.12756343386528	2.25821385442916
ENSG00000060069	CTDP1	35979_at	0.2	0.239925588849524	1.72715269590351	0.1	0.510086283456113	0.930244208338118
ENSG00000060138	YBX3	39839_at	-0.4	0.24239924272852	-1.71899210820386	-0.6	0.10835895322972	-2.41186492503723
ENSG00000060237	WNK1	39313_at	-0.2	0.300937267087941	-1.52051435544022	-0.2	0.269322958720615	-1.56176171063034
ENSG00000060491	OGFR	40332_at	0.6	0.0129975823506877	4.1151430080455	0.6	0.0290323793781929	3.70439440265616
ENSG00000060558	GNA15	40365_at	0.7	0.0859519312481685	2.62924375928712	0.9	0.0587087387615696	2.99757570521352
ENSG00000060656	PTPRU	33750_at	0.2	0.331553726424567	1.42680844445944	0.2	0.168961421643155	1.99589270441393
ENSG00000060688	SNRNP40	41370_at	-0.2	0.426019027068951	-1.17890909062396			
ENSG00000060709	RIMBP2	36750_at	-0.2	0.505534926458334	-0.991666204367718	-0.2	0.283224050884274	-1.51209702129596
ENSG00000060718	COL11A1	37892_at				0.1	0.658837384888571	0.632722902759644
ENSG00000060971	ACAA1	36417_s_at	0.1	0.664318033989559	0.675045225070744	0.1	0.856930645215515	0.277149933809377
ENSG00000060982	BCAT1	38201_at	0.1	0.400861620843642	1.24230557793546			
ENSG00000061676	NCKAP1	33357_at	-0.6	0.020907372792749	-3.76431657842903	-0.7	0.0661254517710884	-2.88956736024925
ENSG00000061918	GUCY1B1	37243_at				0.2	0.357467962072711	1.28791491629472
ENSG00000061936	SFSWAP	38478_at	0.4	0.0436317459856487	3.20823186456565	0.4	0.0249785949803125	3.86883157409344
ENSG00000061938	TNK2	1134_at	0.2	0.118876862939561	2.35032407252477	0.3	0.0293129779057801	3.69839173528387
ENSG00000062038	CDH3	160031_at	0.2	0.127907173285062	2.28442280291481	0.5	0.155480675079136	2.06868815861304
ENSG00000062096	ARSF	35056_at	0.2	0.305764156678198	1.50540561258363			
ENSG00000062485	CS	41314_at	0.1	0.779744934374824	0.437829378930104			
ENSG00000062650	WAPL	40086_at	-0.4	0.0807014688112144	-2.69179131512003	-0.5	0.076420966690746	-2.7459298451294
ENSG00000062725	APPBP2	38470_i_at	-1.0	0.00778504560027364	-4.54602193270111	-1.1	0.0229736113500039	-3.96602360638459
ENSG00000063046	EIF4B	39110_at	-0.1	0.53428310692523	-0.931576177192332	-0.1	0.663268661383597	-0.624885091614402
ENSG00000063177	RPL18	31546_at	0.5	0.147327480372964	2.15528665645766	0.3	0.381740870872923	1.22287463055941
ENSG00000063601	MTMR1	34654_at	-0.1	0.776490919839597	-0.444267837855618	-0.1	0.379986141449132	-1.22918181925994
ENSG00000063854	HAGH	40120_at	0.3	0.150394082598277	2.13715124413647	0.1	0.498022716102856	0.955208859124019
ENSG00000064012	CASP8	33774_at	0.2	0.365746777242992	1.33126457472616			
ENSG00000064199	SPA17	40142_at	-0.1	0.827033061328434	-0.346133520973709	-0.1	0.788667146802434	-0.398787379173332
ENSG00000064205	CCN5	35898_at	0.2	0.197754132068488	1.90174188640861	0.2	0.152130929707034	2.09025698568935
ENSG00000064270	ATP2C2	40298_at				-0.2	0.292442900001132	-1.480733097569
ENSG00000064300	NGFR	1673_at				0.1	0.492988367395054	0.965649502815211
ENSG00000064393	HIPK2	37851_at				0.2	0.278656538543167	1.5287415067648
ENSG00000064419	TNPO3	35813_at	0.3	0.102841099412396	2.47860866126236	0.3	0.0565060520591095	3.02841376691241
ENSG00000064601	CTSA	39062_at	0.2	0.580281402748237	0.839740621083002	0.3	0.577198144278859	0.795370277724447
ENSG00000064607	SUGP2	32223_at	0.1	0.485207779172898	1.03720361133478			
ENSG00000064651	SLC12A2	37423_at	-0.1	0.675281235068271	-0.651713671657478			
ENSG00000064655	EYA2	35226_at	0.1	0.831611945149739	0.335874350577141			
ENSG00000064787	BCAS1	37821_at	-0.4	0.199434655341801	-1.89369219470684	-0.9	0.043638186090439	-3.27484820502039
ENSG00000064835	POU1F1	34013_f_at				0.3	0.0848704870749724	2.6528722942207
ENSG00000064886	CHI3L2	31891_at	0.5	0.0794237712452677	2.70424417826345	0.7	0.0265257853563719	3.81025814352434
ENSG00000064932	SBNO2	37216_at	0.4	0.0429056503514939	3.24435899900284	0.5	0.0474664223532011	3.19180923423969
ENSG00000064933	PMS1	525_g_at	-0.2	0.257334184479357	-1.67059037605954	-0.2	0.253303680157305	-1.61904076318994
ENSG00000064961	HMG20B	41526_at	0.1	0.537441261789287	0.923254973224835	0.2	0.345960954450782	1.323170911868
ENSG00000064989	CALCRL	34995_at				0.1	0.557708989201385	0.83240496137091
ENSG00000064999	ANKS1A	40971_at				0.2	0.167973792181579	2.0006188489143
ENSG00000065000	AP3D1	36172_s_at	0.5	0.0559772798907782	2.98042053652632	0.5	0.0165101738926175	4.33488458673759
ENSG00000065029	ZNF76	35225_at	0.4	0.104344475043793	2.46494399189006	0.5	0.192124135318881	1.87707466800912
ENSG00000065057	NTHL1	40325_at	0.3	0.287372358575816	1.56809676747475	0.4	0.159847347065359	2.04006328106759
ENSG00000065135	GNAI3	876_at	-0.3	0.0913467611519281	-2.57064202441799	-0.4	0.0531000309537208	-3.08192441004648
ENSG00000065150	IPO5	39028_at	-0.3	0.19906523093499	-1.89656273868725	-0.3	0.345960954450782	-1.32375205565991
ENSG00000065154	OAT	36636_at	0.2	0.724581502928959	0.546647772135139			
ENSG00000065243	PKN2	199_s_at	-1.4	0.00207948934512666	-5.43424449920364	-1.7	0.00315461095565298	-6.32388473390944
ENSG00000065268	WDR18	35983_at	0.2	0.514792972981799	0.971812450527025	0.1	0.604133715160544	0.739375096093422
ENSG00000065308	TRAM2	40051_at	0.1	0.675651278923085	0.650432188250905	-0.1	0.69326914128733	-0.567407118935328
ENSG00000065357	DGKA	32716_at	0.2	0.20742796848994	1.86059026620647			
ENSG00000065361	ERBB3	1585_at	-0.1	0.685586013040082	-0.630675423788285	-0.7	0.134822962848659	-2.20628019211767
ENSG00000065427	KARS1	34336_at	0.2	0.31064478926738	1.48662489914184	0.2	0.237759948514544	1.6781642587355
ENSG00000065485	PDIA5	37044_at	0.3	0.183137706069209	1.9708491735506	0.4	0.107629525784691	2.42240479210008
ENSG00000065534	MYLK	32847_at	-0.6	0.0555007309352002	-2.99158735301663	-0.2	0.643264115794791	-0.662520371813162
ENSG00000065548	ZC3H15	35750_at	-0.1	0.701770183608321	-0.595477574662505	-0.2	0.583614184671424	-0.781894113660097
ENSG00000065613	SLK	38669_at	-0.2	0.541113369121538	-0.915499481194107	-0.2	0.605611426960507	-0.736470535004851
ENSG00000065618	COL17A1	41618_at	-0.1	0.700138050811554	-0.599165344133077	-0.3	0.189771832739447	-1.88615203611927
ENSG00000065717	TLE2	40837_at	-0.1	0.648612043852505	-0.70507633447253	-0.2	0.324741508691446	-1.38399586144711
ENSG00000065802	ASB1	31875_at	-0.1	0.493805959084475	-1.0163139091332			
ENSG00000065833	ME1	837_s_at	-0.3	0.653468743649962	-0.694342670141737			
ENSG00000065882	TBC1D1	32506_at	0.3	0.0701854965450907	2.79394894302867	0.5	0.0113789684225105	4.77512771378851
ENSG00000065883	CDK13	41821_at	-0.4	0.0436317459856487	-3.20646597617209	-0.6	0.00847105250780226	-5.15633371048876
ENSG00000065911	MTHFD2	40074_at	-0.1	0.873644632765204	-0.255549739267565	-0.2	0.662436811142917	-0.626899988347516
ENSG00000066027	PPP2R5A	903_at	-0.3	0.122163672923221	-2.3257197406466	-0.4	0.189473808764654	-1.88824727087691
ENSG00000066056	TIE1	1001_at	0.2	0.148908698851777	2.1432286316221	0.3	0.044666599057958	3.2595084814547
ENSG00000066136	NFYC	40466_at				-0.3	0.0376347440475465	-3.43280578554631
ENSG00000066230	SLC9A3	32981_at	0.1	0.790060407406946	0.418693136297911	0.1	0.525787948800397	0.899714794084256
ENSG00000066336	SPI1	1341_at	0.3	0.0605396466647407	2.90442579972917	0.5	0.0450762162022949	3.24918467540534
ENSG00000066405	CLDN18	38239_at	0.3	0.196725711391421	1.90682065327523			
ENSG00000066422	ZBTB11	39977_at	-0.4	0.0707225190689828	-2.78774048085699	-0.5	0.0690953489265352	-2.84895357940906
ENSG00000066427	ATXN3	34487_at				0.2	0.232696272201496	1.6973107268861
ENSG00000066468	FGFR2	1363_at	-0.4	0.278053235989168	-1.5986337269121	-0.5	0.425391635066284	-1.11253348542249
ENSG00000066629	EML1	41671_at				0.3	0.152469584144399	2.0871446415075
ENSG00000066654	THUMPD1	40617_at	-0.4	0.0872443500495379	-2.607024004508	-0.5	0.0858524940768813	-2.64004853406707
ENSG00000066777	ARFGEF1	38306_at	-0.3	0.278116749426981	-1.59716380395253	-0.5	0.264940926334706	-1.57725976956678
ENSG00000067048	DDX3Y	38355_at	1.2	0.341158012426934	1.39833276833165	0.2	0.898433781716866	0.199119831975712
ENSG00000067057	PFKP	39175_at	0.5	0.0868752330970125	2.61637283482883	0.4	0.103414030881644	2.4561066884055
ENSG00000067064	IDI1	36985_at	-0.1	0.729319132560684	-0.535349537511567	-0.4	0.184540715817864	-1.91103531444729
ENSG00000067066	SP100	37353_g_at				-0.2	0.582678573488667	-0.78428479616887
ENSG00000067082	KLF6	37026_at	0.2	0.471063827093748	1.06963026186946	0.2	0.471882296687311	1.01031100933158
ENSG00000067113	PLPP1	34797_at	-0.4	0.288840051755516	-1.56268429494132	-0.5	0.130673664101207	-2.23698193530573
