Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue
ENSMUSG00000001555	Fkbp10	0.6	0.122712708227152	0.4	0.343167434040439	2.4	9.03658781463821E-7
ENSMUSG00000001558	Klhl10					0.1	0.978284215379234
ENSMUSG00000001566	Mnx1	-0.1	0.857554765504484	-0.2	0.783665890817892	-1.3	0.278774048111575
ENSMUSG00000001569	Nom1	0.1	0.832089017205119	-0.4	0.206033649007765	0.2	0.582751391572165
ENSMUSG00000001576	Ergic1	0.3	0.410148555917688	0.4	0.273093633650494	0.1	0.820918404917852
ENSMUSG00000001583	Tnk1	0.1	0.888762837427277	-0.3	0.395058114648571	-1.5	0.0479400501038254
ENSMUSG00000001588	Acap1	0.6	0.52790338026132	1.1	0.18074277802831	2.1	0.0416699256013734
ENSMUSG00000001604	Tcea3			0.9	0.0017107434299105	-2.0	3.47839607548201E-5
ENSMUSG00000001627	Ifrd1	-0.6	0.0876761346754626	-1.6	1.19499562390828E-6		
ENSMUSG00000001630	Stk38l	0.1	0.857419116916789	-0.2	0.589068958476684	-0.6	0.0239320723396304
ENSMUSG00000001632	Brpf1	0.5	0.0470050915456919	-0.2	0.622644038603809	0.4	0.36652127324276
ENSMUSG00000001642	Akr1b3	0.2	0.4545271790355	0.5	0.115521840123126	-0.4	0.337155928813373
ENSMUSG00000001656	Hoxc11					0.5	0.825244034973325
ENSMUSG00000001663	Gstt1	-0.2	0.510605509334858	0.2	0.726070417631844	-1.2	0.00359833620434679
ENSMUSG00000001665	Gstt3			0.5	0.192110313500182	-2.0	6.68109533994968E-6
ENSMUSG00000001666	Ddt	0.1	0.862015287893313	0.1	0.862079001335381	-0.9	0.0107239626132245
ENSMUSG00000001670	Tat	-0.6	0.0849092429720584	-0.9	0.00295708610602805	0.2	0.906978542385993
ENSMUSG00000001672	Marveld3	-0.6	0.00385087813920885	-0.9	7.60756951482627E-6	-2.7	7.18915488471265E-5
ENSMUSG00000001674	Ddx18	0.3	0.503746346346298	0.1	0.902964990447414	0.3	0.436726629147347
ENSMUSG00000001687	Ubl3	-0.4	0.173640394600981	-0.3	0.298862484121981	-0.6	0.109227687322991
ENSMUSG00000001700	Gramd3	0.4	0.120541050697209	0.6	0.00937867813847025	0.7	0.264375823689769
ENSMUSG00000001707	Eef1e1	0.7	0.0475980272876204	0.4	0.255499081324271	0.7	0.23625802962593
ENSMUSG00000001729	Akt1	0.6	0.0455975191797724	0.2	0.658380028278409	0.1	0.862363054814593
ENSMUSG00000001739	Cldn15	1.4	6.00079892661707E-7	2.9	4.04122727905874E-24	-0.5	0.414007345099353
ENSMUSG00000001741	Il16	0.6	0.363437992997888	1.6	2.41489877458587E-4	2.3	6.99036806973622E-6
ENSMUSG00000001750	Tcirg1	0.9	7.35905432310794E-5	0.9	5.70187154720678E-4	1.8	2.49255454742627E-7
ENSMUSG00000001751	Naglu	0.1	0.710146810835431	0.5	0.155502441911143	0.2	0.617934525995779
ENSMUSG00000001755	Coasy	0.3	0.308764345335518	0.5	0.141355816145541	-0.4	0.27377285994758
ENSMUSG00000001761	Smo	0.6	0.119380843387008	0.3	0.534622443284427	1.0	0.102257822167333
ENSMUSG00000001763	Tspan33	-0.9	0.00381788228968358	-0.3	0.498170046815134	-1.9	1.03388717250867E-6
ENSMUSG00000001767	Crnkl1	-0.2	0.442802041438358	-0.3	0.37823020124661	-0.2	0.535518621691458
ENSMUSG00000001768	Rin2	-0.8	2.22915060396125E-6	-0.6	0.0150184443442997	-0.7	0.0731553049989673
ENSMUSG00000001774	Chordc1	0.3	0.307169593541421				
ENSMUSG00000001783	Rtcb	-0.2	0.572846619229913	-0.1	0.842768532035415	-0.6	0.0253300626264882
ENSMUSG00000001785	Pwp1	0.3	0.411310149338211	-0.1	0.907843425692384	0.3	0.273748139302831
ENSMUSG00000001786	Fbxo7	-0.2	0.615605329609762			0.4	0.298424741597339
ENSMUSG00000001794	Capns1	0.1	0.592333599981581			-0.2	0.617239157378318
ENSMUSG00000001802	Lrp3	-0.2	0.794705671358488	-0.1	0.891702802983532	1.5	0.00404392718367461
ENSMUSG00000001815	Evx2	-0.1	0.733541540765257	-1.1	0.00175181529685637	-1.3	0.0169760263063776
ENSMUSG00000001819	Hoxd13			-0.7	0.0148442382368257	-2.2	4.73953164348941E-7
ENSMUSG00000001823	Hoxd12	-0.2	0.760767576627047	-0.8	0.0584382206911437	-2.8	4.28769557383256E-15
ENSMUSG00000001829	Clpb	0.5	0.0593835496368193	0.6	0.168497836864805	0.2	0.612872209297954
ENSMUSG00000001833	Septin7			-0.2	0.65633419430524	0.6	0.121019078276998
ENSMUSG00000001844	Zdhhc4	0.1	0.78312707197907	0.2	0.636460969552807	-0.2	0.763491911516187
ENSMUSG00000001847	Rac1	-0.2	0.545401643618708	-0.4	0.0427193921841618	-0.4	0.413045581561792
ENSMUSG00000001855	Nup214	-0.2	0.637168835261202	-0.3	0.365946039330376	0.2	0.689134304965775
ENSMUSG00000001864	Aif1l	0.3	0.726585206950055	-0.1	0.924401406649013	1.2	0.0981677858389061
ENSMUSG00000001865	Cpa3	-0.1	0.935992073982367	0.4	0.722962685878418	0.3	0.894532210248382
ENSMUSG00000001870	Ltbp1	0.5	0.190085520466697	0.4	0.285393151774864	2.7	8.84422615271154E-15
ENSMUSG00000001891	Ugp2	0.1	0.582723540759672	0.2	0.569035441965462	-0.3	0.525254172332002
ENSMUSG00000001901	Kcnh6	-1.3	0.0126888355935512	-1.0	0.0763087041218865	-0.7	0.37892372512867
ENSMUSG00000001909	Trmt1	0.2	0.58722756447836	0.7	0.0208913569245484	0.4	0.450216003852588
ENSMUSG00000001910	Nacc1	0.3	0.381281097604219	0.1	0.786030270244148	-0.2	0.771343917047769
ENSMUSG00000001911	Nfix	0.1	0.723823540188631	0.2	0.440006944536761	0.6	0.2142576968126
ENSMUSG00000001918	Slc1a5	-0.1	0.780196714331992	0.4	0.180313292272516	-0.8	0.0812397117569141
ENSMUSG00000001924	Uba1	0.4	0.112200170390294	0.2	0.58534601634558	-0.1	0.914417117041769
ENSMUSG00000001930	Vwf	0.5	0.0775657143005577	1.1	8.37858897672873E-5	2.8	5.67535317320588E-8
ENSMUSG00000001942	Siae	-0.2	0.699335861133952	-0.2	0.639189430176839	-1.1	0.0162299364302217
ENSMUSG00000001943	Vsig2	-0.3	0.713022160630035	0.4	0.613750445970319	2.0	9.86481676568452E-4
ENSMUSG00000001946	Esam	0.2	0.700045823286877	0.9	0.0295288110901289	3.2	8.07536159306277E-12
ENSMUSG00000001948	Spa17	-0.5	0.50109286932221	-0.4	0.628417429036787	-1.1	0.146839648648761
ENSMUSG00000001962	Fam50a	-0.1	0.780229759985233	0.1	0.887458616874085	-0.3	0.405365047401443
ENSMUSG00000001964	Emd	0.5	0.0815118780492739	0.5	0.151685787278759	0.9	0.0153481721704191
ENSMUSG00000001983	Taco1	0.4	0.24821211574438	0.2	0.580972424710058	-0.5	0.386538047584418
ENSMUSG00000001985	Grik3			0.3	0.632757023813668	2.7	6.0791392632276E-6
ENSMUSG00000001986	Gria3	-0.8	0.105207986886189	-1.0	0.0223078398652374	0.3	0.705896362512879
ENSMUSG00000001988	Npas1	0.3	0.736853144335098			-0.4	0.804983166781141
ENSMUSG00000001995	Sipa1l2	-0.1	0.72161830253274	-0.5	0.170296716808188	1.2	0.0101208858660019
ENSMUSG00000001998	Ap4e1	-0.5	0.138223425675447	-0.7	0.170129917027054	0.7	0.179047534282921
ENSMUSG00000001999	Blvra	0.4	0.294122050198036	0.4	0.330051384488039	0.7	0.0237916027556005
ENSMUSG00000002006	Pdzd4			-0.4	0.487738016813244	1.4	0.00863516698260118
ENSMUSG00000002007	Srpk3	0.3	0.735501588227291	0.9	0.207816645895738	0.5	0.631913141827814
ENSMUSG00000002010	Idh3g	0.2	0.462005840344889	0.3	0.340507830237402	-1.0	3.28969447495832E-4
ENSMUSG00000002012	Pnck	-0.5	0.47082664058888	-0.5	0.175554937593309	-0.8	0.0674285416574171
ENSMUSG00000002014	Ssr4	0.4	0.0939812225990481	0.4	0.0708985866491139	-0.6	0.0382005984870811
ENSMUSG00000002015	Bcap31	0.1	0.854567652451165	0.1	0.862338590185837	-0.7	0.0139673864659662
ENSMUSG00000002017	Fam98a	0.3	0.308254960685608	0.2	0.510390389326521	0.1	0.86065198716367
ENSMUSG00000002020	Ltbp2	2.0	2.9820479726151E-4	0.8	0.216469749074792	1.5	0.0323454015574059
ENSMUSG00000002028	Kmt2a	-0.4	0.208728805846651	-0.5	0.3480278896925	0.5	0.218423346818278
ENSMUSG00000002031	Ift46			0.2	0.649271659016062	-0.2	0.619701366258856
ENSMUSG00000002032	Tmem25	-0.7	0.0984650194860414	-0.4	0.483614801735216	-1.9	7.08466648541221E-5
ENSMUSG00000002033	Cd3g	1.2	0.0945388865376377	2.8	7.54132004327253E-7	2.0	0.102013156254945
ENSMUSG00000002043	Trappc6a	0.3	0.250875658595948	0.5	0.146315129322067	-1.7	2.59553405610976E-5
ENSMUSG00000002052	Supt6			-0.3	0.411815159740957	-0.2	0.718869213750561
ENSMUSG00000002055	Spag5	1.2	6.35710418581559E-4	0.9	0.0135236278723105	0.4	0.662724319131932
ENSMUSG00000002057	Foxn1	0.3	0.581569434341971	-1.3	0.00471823798212345	-2.0	0.00947267364700452
ENSMUSG00000002058	Unc119	-0.6	0.0248051893502054	-0.5	0.0687031422423721	-2.8	4.90727094811866E-25
ENSMUSG00000002059	Rab34	0.2	0.707014644538867	0.2	0.661095722024283	2.4	4.10047304599908E-8
ENSMUSG00000002064	Sdf2	-0.3	0.156726169286229	-0.3	0.295156734739241	-1.0	6.52430843700505E-5
ENSMUSG00000002068	Ccne1	1.2	9.03091094437837E-4	1.1	0.00992854882900388	1.3	0.0542961637094869
ENSMUSG00000002076	Hsf2bp	-0.1	0.916111872773216	-0.6	0.299067205565283	-1.3	0.0849539161956756
ENSMUSG00000002083	Bbc3	-0.4	0.577531196154472	0.1	0.882213190524438	-1.3	0.0945969693159224
ENSMUSG00000002100	Mybpc3					4.7	3.93902658296191E-4
ENSMUSG00000002102	Psmc3	0.6	0.00134418374136258	0.4	0.20713480362287	0.3	0.340091698420122
ENSMUSG00000002103	Acp2	-0.2	0.47838424713328	-0.2	0.48188815619232	0.4	0.457845434124299
ENSMUSG00000002104	Rapsn			1.1	0.200182597847037	1.3	0.431868436215046
ENSMUSG00000002105	Slc39a13	0.4	0.272725264831435	0.5	0.156460159584888	1.4	6.1225903385492E-4
ENSMUSG00000002107	Celf2			0.5	0.256668813110396	2.2	7.08402183448321E-9
ENSMUSG00000002108	Nr1h3	-0.5	0.26052409130348	0.3	0.54319755902727	-0.3	0.727465798733037
ENSMUSG00000002109	Ddb2	-0.6	0.269724598283279	-0.2	0.773687652084249	-0.8	0.122656392449231
ENSMUSG00000002111	Spi1	2.3	6.52755367810256E-12	2.3	3.45718806001404E-7	4.7	2.41340985833046E-23
ENSMUSG00000002129	Sf3a1	0.5	0.0514131768298034	0.3	0.398146527975993	-0.1	0.864862108799237
ENSMUSG00000002147	Stat6			-0.1	0.76445464122689	0.2	0.474266826394173
ENSMUSG00000002190	Clgn			0.1	0.936881313954775	2.3	0.0238109170681013
ENSMUSG00000002204	Napsa	0.8	0.272790343106723	1.8	0.0035239035062154	3.7	4.61739158816981E-6
ENSMUSG00000002205	Vrk3	0.1	0.750263396475565	0.1	0.71761672828129	-0.4	0.267021913091421
ENSMUSG00000002210	Smg9			-0.1	0.782190186924519	-0.1	0.844782072753633
ENSMUSG00000002221	Paxip1			-0.5	0.0525599280542831	-0.3	0.518873806844914
ENSMUSG00000002222	Rmnd5a	-0.8	4.04172495930904E-4	-0.7	0.0196865883900167	-0.9	0.00597147271393497
ENSMUSG00000002227	Mov10	0.8	0.0237758883606589	1.1	3.10680836174134E-5	-0.8	0.15681815849829
ENSMUSG00000002228	Ppm1j	-1.2	6.84988560396268E-8	-1.3	9.79015749873487E-8	-1.4	0.00383390870571679
ENSMUSG00000002233	Rhoc	-1.0	5.08051743946269E-7	-1.0	1.76765912084228E-5	-1.1	0.00167816419184129
ENSMUSG00000002249	Tead3	0.1	0.802010865119499	-0.1	0.719781584036833	0.4	0.448568040641292
ENSMUSG00000002250	Ppard	0.2	0.547115846018532	-0.1	0.769605918677851	-1.3	0.0140968653869453
ENSMUSG00000002257	Def6	1.3	0.0114187505679999	1.5	0.00254170032091311	2.8	1.00723501298791E-5
ENSMUSG00000002265	Peg3	-0.8	0.0734503654724153	-0.4	0.553139674744135	1.7	3.79239103184382E-5
ENSMUSG00000002266	Zim1			-0.1	0.950087337412342	1.1	0.36263845010987
ENSMUSG00000002274	Metrn	0.1	0.927081578922223	-0.4	0.709671162464048	1.5	0.0543227633370615
ENSMUSG00000002279	Lmf1	0.2	0.587129038646448	0.8	0.0418602857938234	-0.4	0.352389370401509
ENSMUSG00000002280	Ciao3	0.2	0.462348250081472	0.1	0.784397216762504	-0.2	0.540137392073419
ENSMUSG00000002289	Angptl4	0.2	0.846809455620555	0.3	0.738041407376263	4.9	8.39448254714933E-14
ENSMUSG00000002297	Dbf4	1.1	3.80442922327248E-4	0.8	0.0128107257650343	0.8	0.053397285854503
ENSMUSG00000002307	Daxx	0.1	0.663811625235249	0.2	0.562998641603625	0.5	0.316130506906154
ENSMUSG00000002308	Cd320	0.1	0.777104375519258	1.0	0.00514365528483037	-0.3	0.565928753672069
ENSMUSG00000002319	Ipo4	0.9	0.00560717189391797	1.2	0.00421070222127009	1.4	1.92055995510749E-4
ENSMUSG00000002320	Tm9sf1	0.3	0.201225177254968	0.1	0.65126091782172	-0.4	0.153878480186184
ENSMUSG00000002324	Rec8	1.0	0.148525554836548	1.7	0.0044605581309158	0.6	0.70603980379439
ENSMUSG00000002325	Irf9	1.2	6.11706911205443E-9	1.2	5.81502972283942E-9	1.1	0.0330793146218107
ENSMUSG00000002326	Gmpr2	-0.1	0.849997700634614	-0.3	0.556805974450187	-0.1	0.847399769449662
ENSMUSG00000002329	Mdp1	-0.1	0.710899198091989	0.2	0.554292811164175	-1.3	9.62567066804971E-5
ENSMUSG00000002332	Dhrs1	0.1	0.765180812133139	-0.3	0.464274418094773	-0.6	0.0628411335554469
ENSMUSG00000002341	Ncan	-0.4	0.628462078703238	-0.8	0.328365910733894	-0.3	0.793495196361801
ENSMUSG00000002342	Tmem161a	0.1	0.723516934632792	-0.2	0.562341092617204	-0.1	0.901957516105638
ENSMUSG00000002343	Armc6	0.4	0.466746312984399	0.3	0.524591127170879	-0.3	0.615758652875192
ENSMUSG00000002345	Borcs8					-0.4	0.274140127924842
ENSMUSG00000002346	Slc25a42	-1.1	0.00109279972010928	-0.8	0.0241782481132923	-1.3	0.0172911002201166
ENSMUSG00000002365	Snx9	0.1	0.86211372447078	-0.3	0.203333432970106	-0.3	0.479980814926126
ENSMUSG00000002372	Ranbp3	0.4	0.171061728913148	0.2	0.637894344456235		
ENSMUSG00000002379	Ndufa11	0.3	0.197649524268605	0.4	0.283687915678441	-0.9	0.00239593204364351
ENSMUSG00000002384	Bmp8b	0.7	0.281241074918317	-0.9	0.200833467915244	3.9	5.5944974779738E-9
ENSMUSG00000002393	Nr2f6	0.5	0.215155227319682	0.2	0.792376339811832	-1.4	0.00976617489207925
ENSMUSG00000002395	Use1	-0.2	0.533563055133409			-0.6	0.114334146763254
ENSMUSG00000002396	Ocel1	-0.3	0.303798228282025	-0.2	0.664616962887798	-1.4	1.09722441540265E-6
ENSMUSG00000002409	Dyrk1b	-0.1	0.882651909264155	-0.1	0.850583691805826	-0.9	0.232236383734182
ENSMUSG00000002413	Braf	-0.7	0.00319072102751633	-0.7	0.0231658935119394	0.5	0.0461262333994023
ENSMUSG00000002416	Ndufb2	0.3	0.575701347241808	0.4	0.268852613190708	-0.2	0.760207266225292
ENSMUSG00000002428	Hltf	-0.1	0.74455130418757				
ENSMUSG00000002455	Prpf6	-0.1	0.81495937069014	-0.1	0.890519750594166	-0.2	0.574393443649976
ENSMUSG00000002458	Rgs19	1.0	0.00390820997174569	0.9	0.0223078398652374	2.1	4.93497655534773E-8
ENSMUSG00000002459	Rgs20					1.7	0.218784767352637
ENSMUSG00000002475	Abhd3	-0.9	0.126635829815057	-0.9	0.155502441911143	-0.8	0.191387611354286
ENSMUSG00000002477	Snrpd1	0.7	0.0218342539845256	0.6	0.112651937972348	0.7	0.149813592409415
ENSMUSG00000002486	Tchp	-0.3	0.472835797435329	-0.3	0.608527388886599	-0.1	0.808256982100085
ENSMUSG00000002489	Tiam1	0.9	0.0121243745452483	-0.3	0.545040537997784	0.2	0.787462854173582
ENSMUSG00000002496	Tsc2			-0.3	0.469931820189227	-0.4	0.185457117910224
ENSMUSG00000002500	Rpl3l					0.8	0.66302056719846
ENSMUSG00000002504	Slc9a3r2	0.2	0.593002323071366	1.1	0.00151939734157199	1.5	6.02591450516606E-4
ENSMUSG00000002524	Puf60	0.3	0.216731427931136	0.3	0.543395065677693	-0.3	0.507075307449485
ENSMUSG00000002546	Golga2			-0.4	0.141226602780318	-0.4	0.28369318063689
ENSMUSG00000002550	Uck1	-0.2	0.541380416253521	-0.1	0.761130054187057	-0.4	0.138982948647859
ENSMUSG00000002565	Scin	-0.8	0.00147754865719091	-0.4	0.148426057384059	-2.6	3.84475081850402E-5
ENSMUSG00000002578	Ikzf4			-0.3	0.742995029806038	2.8	1.84200166266879E-7
ENSMUSG00000002580	Mien1	-0.2	0.666428065439483	0.1	0.810522864258091	-1.5	1.02047546951046E-7
ENSMUSG00000002588	Pon1			1.3	0.11775508331334	-0.4	0.865575819844517
ENSMUSG00000002602	Axl	0.3	0.40317801037757			2.5	2.02118902661709E-12
ENSMUSG00000002603	Tgfb1	1.2	2.7362957086616E-4	1.3	0.00117766470683857	2.7	8.64954769825888E-12
ENSMUSG00000002608	Ccdc97	-0.1	0.88551987451294	-0.3	0.513929604367765	-0.2	0.645380277186288
ENSMUSG00000002617	Zfp40	-0.4	0.535293548716918	0.1	0.855551084172945	0.4	0.617589963336656
ENSMUSG00000002625	Akap8l	-0.5	0.0643860514254963	-0.1	0.712896900593106	-0.1	0.785302670884885
ENSMUSG00000002635	Pdcd2l	0.1	0.874296141386215	0.1	0.777158454673707	-0.1	0.736077799390014
ENSMUSG00000002658	Gtf2f1	0.4	0.0715420108454003	0.2	0.651005013425253		
ENSMUSG00000002660	Clpp	0.5	0.0838129438746174	0.5	0.181503756292447	0.2	0.519297019747966
ENSMUSG00000002661	Alkbh7	-0.2	0.536043052193885	0.2	0.698953982988958	-1.8	7.35620804024631E-10
ENSMUSG00000002664	Pspn	0.1	0.960805620313476	0.1	0.901510587321982	-1.8	0.204560952791584
ENSMUSG00000002668	Dennd1c			-0.1	0.893369050588069	-0.3	0.503290731309207
ENSMUSG00000002679	Med6			-0.1	0.8799199754712	-0.1	0.900202491652587
ENSMUSG00000002688	Prkd1			-0.5	0.580607366725203	1.5	0.0286084329737934
ENSMUSG00000002699	Lcp2	1.5	0.00440903441711921	2.1	7.60756951482627E-6	5.0	3.36941380815767E-17
ENSMUSG00000002718	Cse1l	0.5	0.0609925678293134	0.3	0.349893788937566	0.6	0.147177199605702
ENSMUSG00000002728	Naa20	0.4	0.133766922241654	0.2	0.504944599984782	-0.3	0.485719201202899
ENSMUSG00000002731	Prkra	-0.2	0.459166493844776			-1.1	0.0075035275834944
ENSMUSG00000002732	Fkbp7	0.2	0.725767444790733			1.6	0.0014213560664735
ENSMUSG00000002733	Plekha3	-0.4	0.186032817197793	-0.2	0.438328174633776	-0.3	0.322446962505091
ENSMUSG00000002741	Ykt6	0.2	0.457821039132822	-0.2	0.611412163334185	-0.4	0.3135497995709
ENSMUSG00000002748	Baz1b	0.3	0.109407364670898	0.2	0.612984752635619	0.4	0.17857354999399
ENSMUSG00000002763	Pex6	0.6	0.127005171815786	0.5	0.308034079663915	-0.9	0.0577111265243995
ENSMUSG00000002767	Mrpl2	0.3	0.154884425116597	0.6	0.061041358863787	-0.5	0.0788383817782003
ENSMUSG00000002768	Mea1	0.2	0.411300078960904	0.2	0.702003326954106	-0.7	0.0120723931703822
ENSMUSG00000002769	Gnmt	0.2	0.856269917136703	0.1	0.925716813340332		
ENSMUSG00000002771	Grin2d	0.3	0.681581229184856	0.5	0.429307743738528		
ENSMUSG00000002778	Kdelr1	0.1	0.670309042195923	0.5	0.120705620287428	-0.3	0.34885986240658
ENSMUSG00000002781	Tmem143	-0.4	0.253660693305709	0.2	0.658861671953756	-1.6	1.0009631552132E-4
ENSMUSG00000002797	Ggct	0.6	0.27141064226819	0.7	0.182289983390462	1.8	0.00308365849360943
ENSMUSG00000002799	Jag2	1.3	0.004012967417219	-0.2	0.825811146754269	2.0	7.80043837734073E-4
ENSMUSG00000002803	Btbd6	-0.3	0.487821322927482	-0.4	0.403046398644466	-1.3	0.0148846667989378
ENSMUSG00000002804	Nudt14	0.1	0.723109634125358	0.2	0.560669335275436	-1.6	7.43737847865803E-4
ENSMUSG00000002808	Epdr1	-0.1	0.867869927366204	-0.2	0.706165162875769	1.7	2.89566039376123E-5
ENSMUSG00000002812	Flii			-0.3	0.226065681548634	-0.6	0.0651896337861861
ENSMUSG00000002814	Top3a	0.4	0.341883908452728	0.1	0.875695025578558	0.4	0.401273045745427
ENSMUSG00000002820	Atg4d			-0.1	0.84876709704411	-1.4	7.5411621420283E-4
ENSMUSG00000002825	Qtrt1	0.8	0.00622186604214641	0.8	0.0175594890574135	0.5	0.314573985757315
ENSMUSG00000002831	Plin4	-0.9	0.0741854214021212	-0.4	0.355039529939295	0.9	0.0298710850020245
ENSMUSG00000002833	Hdgfl2			0.2	0.688840522491562	0.2	0.558906502010654
ENSMUSG00000002835	Chaf1a	1.5	1.31563196294567E-7	0.7	0.118833181368627	0.8	0.106971070974668
ENSMUSG00000002844	Adprh			0.1	0.726797365139073	0.4	0.226977010787438
ENSMUSG00000002845	Tmem39a	0.5	0.0433600204799115	0.5	0.106956795719949	0.4	0.417390717043237
ENSMUSG00000002846	Timmdc1	-0.1	0.786800515386943	0.1	0.770795915142542	-0.7	0.254778197374436
ENSMUSG00000002847	Pla1a	1.0	0.0217445823655265	0.7	0.205474683128211	4.6	4.64544996138244E-17
ENSMUSG00000002870	Mcm2	1.7	6.22148595868851E-11	1.2	0.00202821767993827	1.0	0.0248061775721289
ENSMUSG00000002871	Tpra1	-0.3	0.37659677001079			-1.0	0.00296617007782857
ENSMUSG00000002881	Nab1	0.5	0.0600236823119518	-0.1	0.801559123246102	0.8	0.0111063027966732
ENSMUSG00000002885	Adgre5	0.4	0.264183703317903	0.3	0.333006644227818	1.1	0.00659211453992641
ENSMUSG00000002897	Il17ra	-0.2	0.598157133669985	-0.5	0.0779533187158747	1.3	1.04242464595802E-4
ENSMUSG00000002900	Lamb1	0.8	3.70739311511734E-4	0.7	0.0386242949813773	3.5	2.86681929277201E-20
ENSMUSG00000002908	Kcnn1	-0.1	0.909613608312939	-0.5	0.546499353143974		
ENSMUSG00000002910	Arrdc2	-0.3	0.344120427757134	-0.5	0.155577768038872	-0.5	0.350638704364582
ENSMUSG00000002944	Cd36	-0.3	0.682847784002645	0.6	0.094326416371672	2.2	7.6062855749981E-5
ENSMUSG00000002948	Map2k7	-0.1	0.764649170925952	-0.1	0.792522171440238	0.1	0.897612005020968
ENSMUSG00000002949	Timm44	0.4	0.119708365424618	0.4	0.154491536419761	-0.2	0.441473429543087
ENSMUSG00000002957	Ap2a2			-0.2	0.449081629787465	0.2	0.521116496914804
ENSMUSG00000002963	Pnkp	0.3	0.287035025639995	0.2	0.533448967603648	0.2	0.509834956813211
ENSMUSG00000002968	Med25	0.3	0.444237282183113	0.1	0.799372909834095	-0.6	0.288587377189882
ENSMUSG00000002980	Bcam	1.1	0.00287813963035558	0.8	0.0306509606241951	2.1	3.44956441526691E-6
ENSMUSG00000002981	Clptm1			0.1	0.915320866097659	-1.2	0.0028906118206054
ENSMUSG00000002983	Relb	-0.7	0.00196092690405111	-0.7	0.0081225264347426	-0.5	0.111473937027021
ENSMUSG00000002984	Tomm40	1.4	3.630221765711E-7	1.2	0.0060052594209294	0.3	0.507075307449485
ENSMUSG00000002985	Apoe	1.0	4.42103152680346E-4	1.5	1.50626009311694E-6	2.9	8.57398900883897E-8
ENSMUSG00000002996	Hbp1	-0.9	7.4946097890609E-4	-0.8	0.0380117374674576	-0.4	0.295231476919303
ENSMUSG00000002997	Prkar2b	-0.6	0.301431670916209			1.3	0.0248185332303331
ENSMUSG00000003031	Cdkn1b	-0.3	0.348566217505426			-0.3	0.389043759748352
ENSMUSG00000003032	Klf4	-0.3	0.518967489163728	-1.0	5.64556739654321E-4	-2.3	0.00232108766775465
ENSMUSG00000003033	Ap1m1	0.1	0.813972899688111	-0.1	0.763565045237899	0.9	6.03005041336562E-4
ENSMUSG00000003037	Rab8a			-0.1	0.749225112986902	-0.8	0.014507750811379
ENSMUSG00000003038	Hmgn2	0.8	0.00171532086211645	0.9	4.58130983075339E-4	0.9	0.00398110281043555
ENSMUSG00000003039	Fam32a	-0.3	0.190251139302501	-0.4	0.186304942525868	-0.8	0.0124596861095779
ENSMUSG00000003051	Elf3			-0.1	0.912511365271222	-1.3	0.148346276161381
ENSMUSG00000003062	Stard3nl	0.2	0.433400949948415	0.3	0.321071054098194	-0.2	0.586007064481078
ENSMUSG00000003068	Stk11	0.2	0.448454659708126	0.3	0.372939500762085	0.3	0.498954885366872
ENSMUSG00000003070	Efna2	0.2	0.835756201704091	0.6	0.53388210501242	1.3	0.179529896307513
ENSMUSG00000003072	Atp5d	0.2	0.315307383986908	0.4	0.257505882386739	-1.5	1.77119810286535E-6
ENSMUSG00000003099	Ppp5c	0.1	0.700650093335948	-0.2	0.634429770241624	-1.4	6.51835894045054E-6
ENSMUSG00000003119	Cdk12	-0.7	0.00350114592603809	-1.0	0.00189271501341773	-0.7	0.0177828467782936
ENSMUSG00000003123	Lipe	0.4	0.361996792874415	1.3	9.39242310934895E-5	1.8	3.71156544910955E-7
ENSMUSG00000003131	Pafah1b2			-0.1	0.690205924107057	0.3	0.280910771561331
ENSMUSG00000003134	Tbc1d8	-0.2	0.612770832334871	-0.1	0.868043808208211	1.3	0.00730253687081693
ENSMUSG00000003135	Cnot11	0.2	0.589446702850079			0.1	0.880462097980518
ENSMUSG00000003153	Slc2a3	0.5	0.424294702316328	1.0	0.0363825895145486	3.8	2.6759434851987E-13
ENSMUSG00000003154	Foxj2	-0.3	0.366957986029134	-0.7	0.00693845221835845	-0.3	0.65487058886691
ENSMUSG00000003161	Sri	0.2	0.42568651506631	0.4	0.120840252591885	-1.2	0.00224894210337842
ENSMUSG00000003166	Dgcr2			0.2	0.657128996330215	-0.5	0.084379580856532
ENSMUSG00000003184	Irf3	0.2	0.624771940831008	0.3	0.427429193619752	-0.4	0.167310682196145
