Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'dextran sodium sulphate induced colitis' at '2 day' vs 'normal' at '0 day'.tStat	condition2.foldChange	condition2.pValue	'dextran sodium sulphate induced colitis' at '7 day' vs 'normal' at '0 day'.tStat
ENSMUSG00000002881	Nab1	1417624_at				0.5	0.043317149514373	3.39890046186196
ENSMUSG00000002897	Il17ra	1420905_at				0.6	0.066282396203342	2.98577021893699
ENSMUSG00000002900	Lamb1	1424114_s_at	0.5	0.0415332390962256	3.66315816491442	1.1	0.0770595897045944	2.85192908219579
ENSMUSG00000002910	Arrdc2	1428352_at				-0.1	0.655489412780756	-0.688823936199156
ENSMUSG00000002944	Cd36	1450883_a_at	0.2	0.773240313671571	0.740490397048739	0.2	0.734098275720229	0.53466137261889
ENSMUSG00000002957	Ap2a2	1435869_s_at	0.1	0.747525549889686	0.812625948054162	0.5	0.0228413182682772	4.01297549792147
ENSMUSG00000002963	Pnkp	1416378_at				0.1	0.433538473115094	1.1656509243447
ENSMUSG00000002980	Bcam	1424791_a_at				0.2	0.198525192124142	1.94670757172559
ENSMUSG00000002983	Relb	1417856_at	0.1	0.860371195644427	0.499403905477557	0.4	0.0875394760848688	2.74149095285928
ENSMUSG00000002984	Tomm40	1426118_a_at	-0.3	0.439381605076445	-1.62237735918644	0.1	0.740529098433074	0.521911438855977
ENSMUSG00000002985	Apoe	1432466_a_at	0.4	0.196103766370163	2.46443020455961	0.9	0.117554682078633	2.46259523263108
ENSMUSG00000002996	Hbp1	1460367_at	0.2	0.593134105129195	1.24152864545555	0.2	0.616272291632496	0.770591521751391
ENSMUSG00000002997	Prkar2b	1456475_s_at	0.1	0.827591428350543	0.588147901103864	-0.1	0.856263820461369	-0.299961123201032
ENSMUSG00000003031	Cdkn1b	1434045_at	0.4	0.375648754140538	1.7973262204707			
ENSMUSG00000003032	Klf4	1417394_at	0.1	0.76991688504686	0.748076958175095	-0.4	0.243156061688977	-1.75680796466239
ENSMUSG00000003033	Ap1m1	1459832_s_at				0.4	0.0177717027698451	4.25018088284967
ENSMUSG00000003037	Rab8a	1418692_at	-0.2	0.49949100793167	-1.47026679792657	-0.4	0.0278353699832296	-3.80955653379849
ENSMUSG00000003039	Fam32a	1423217_a_at				-0.2	0.190723173423235	-1.99364695216216
ENSMUSG00000003051	Elf3	1416916_at	0.3	0.539941515490902	1.36526015262904	0.3	0.644743851104232	0.710007886516284
ENSMUSG00000003062	Stard3nl	1430274_a_at	-0.1	0.823820691240749	-0.59500519153839	-0.1	0.739161157858936	-0.524875396323391
ENSMUSG00000003099	Ppp5c	1424116_x_at				-0.2	0.343508651333437	-1.40582031399018
ENSMUSG00000003123	Lipe	1422820_at				0.3	0.150399657130481	2.23120882908266
ENSMUSG00000003134	Tbc1d8	1416996_at				0.1	0.858843735127308	0.294751997396357
ENSMUSG00000003153	Slc2a3	1437052_s_at				0.7	0.186262650342712	2.01787064444861
ENSMUSG00000003154	Foxj2	1420374_at				0.2	0.267985706489604	1.65126631409456
ENSMUSG00000003161	Sri	1450878_at				-0.5	0.246156376713833	-1.74220946597279
ENSMUSG00000003199	Mpnd	1451357_at				-0.1	0.703872742288484	-0.593914717123032
ENSMUSG00000003227	Edar	1419724_at				-0.3	0.0072185130741387	-5.27132994981954
ENSMUSG00000003228	Grk5	1436672_at	0.1	0.744452381983952	0.820766492492697			
ENSMUSG00000003269	Cyth2	1450103_a_at				-0.1	0.661352690145127	-0.676004374106729
ENSMUSG00000003271	Sult2b1	1417335_at	-0.4	0.229860596554085	-2.3029960767558	-0.7	0.0881706988356586	-2.72927790486536
ENSMUSG00000003283	Hck	1449455_at	0.4	0.287569873723159	2.06541716431078	0.3	0.209212802167425	1.89683375503566
ENSMUSG00000003309	Ap1m2	1460190_at				-0.4	0.502485437736739	-1.00815458138246
ENSMUSG00000003316	Glg1	1448579_at				0.2	0.31321864438813	1.49397950375891
ENSMUSG00000003344	Btbd2	1424054_at				-0.1	0.641289323313419	-0.715612559628665
ENSMUSG00000003352	Cacnb3	1448656_at	0.2	0.747525549889686	0.812383775360294	0.2	0.609182552514789	0.784691576658961
ENSMUSG00000003355	Fkbp11	1417267_s_at	-0.6	0.0715501027148806	-3.25443211929053	-0.8	0.10177201383023	-2.59650770040845
ENSMUSG00000003363	Pld3	1416013_at				0.4	0.196431676263593	1.9596211845204
ENSMUSG00000003380	Rabac1	1427773_a_at	-0.2	0.190443047033748	-2.4886523189556	-0.2	0.339044910056554	-1.41814161191502
ENSMUSG00000003382	Etv3	1418637_at	0.1	0.690362529596786	0.976684310985982			
ENSMUSG00000003411	Rab3b	1422583_at	-0.2	0.746457483795056	-0.815270695316369	-0.7	0.0590999484159773	-3.09166664128481
ENSMUSG00000003418	St8sia6	1456147_at	-0.2	0.526537857570526	-1.3997205863497	-0.3	0.182657275616526	-2.03826234083173
ENSMUSG00000003420	Fcgrt	1416978_at	0.2	0.444312437039731	1.6112869251253	0.6	0.106639354319326	2.55091145331318
ENSMUSG00000003421	Nosip	1418965_at	0.1	0.868300676371975	0.473687474736704			
ENSMUSG00000003437	Paf1	1416874_a_at				0.3	0.066282396203342	2.9869129349303
ENSMUSG00000003452	Bicd1	1438701_at	0.3	0.315414060655987	1.96670053261874	-0.2	0.464040058544125	-1.09415783533271
ENSMUSG00000003458	Ncstn	1418570_at	0.1	0.824665281151953	0.593631644846339	0.3	0.119548956640843	2.45079550639446
ENSMUSG00000003477	Inmt	1418697_at				-0.5	0.21735061879192	-1.85879349130098
ENSMUSG00000003484	Cyp4f18	1419219_at	0.1	0.683012133295261	0.996403060413225	1.1	0.0193682194919264	4.15202924170186
ENSMUSG00000003526	Prodh	1417629_at	-0.3	0.570425544454778	-1.29726054008679	-0.1	0.888101511501386	-0.234959357339776
ENSMUSG00000003528	Slc25a1	1428190_at				0.3	0.1475416848241	2.25206490984671
ENSMUSG00000003531	Dgcr6	1452434_s_at				-0.1	0.840287219587969	-0.331046519135844
ENSMUSG00000003534	Ddr1	1456226_x_at	0.3	0.421906446685187	1.66845918764713	-0.1	0.868082010033452	-0.276375203956601
ENSMUSG00000003541	Ier3	1419647_a_at	0.1	0.779416632098582	0.712750924292829	1.9	0.0278353699832296	3.80739285908791
ENSMUSG00000003545	Fosb	1422134_at				0.1	0.611063493036404	0.781405621101574
ENSMUSG00000003546	Klc4	1417108_at	-0.2	0.56804926128367	-1.30292943399283	-0.2	0.560914178771128	-0.88368817236414
ENSMUSG00000003559	As3mt	1431980_a_at				-0.4	0.139340079492333	-2.30671954435171
ENSMUSG00000003604	Aven	1452996_a_at				-0.1	0.597698671287714	-0.810037539909816
ENSMUSG00000003617	Cp	1417494_a_at	0.4	0.00420453687136119	5.91130914330273	2.5	0.0141889595382367	4.48798175924338
ENSMUSG00000003623	Crot	1450966_at				-0.2	0.242058603463219	-1.76003126363913
ENSMUSG00000003644	Rps6ka1	1416896_at				-0.2	0.679826423321605	-0.63908924363816
ENSMUSG00000003657	Calb2	1451129_at				-0.2	0.543580721912223	-0.92069448290481
ENSMUSG00000003660	Snrnp200	1460552_at				0.3	0.0709092481765239	2.92735704441685
ENSMUSG00000003746	Man1a	1417111_at				-0.1	0.757487755309758	-0.48946855676546
ENSMUSG00000003762	Coq8b	1448490_at				0.3	0.128925206843952	2.37225653139687
ENSMUSG00000003779	Kif20a	1449207_a_at	-0.9	0.0056153458686577	-5.60407967727449	-0.5	0.395000998771361	-1.26468045933689
ENSMUSG00000003809	Gcdh	1448717_at				-0.4	0.123170994990071	-2.41512759372966
ENSMUSG00000003812	Dnase2a	1430135_at				-0.3	0.351258688835053	-1.38251995566211
ENSMUSG00000003814	Calr	1456170_x_at	0.1	0.919030236911829	0.310245776478537	0.2	0.61129756920571	0.780265642257478
ENSMUSG00000003824	Syce2	1429270_a_at	-0.7	0.0165972315317644	-4.45619319696756	-0.5	0.112559211116911	-2.50597029257078
ENSMUSG00000003847	Nfat5	1438999_a_at				0.3	0.238516112818512	1.77371919653545
ENSMUSG00000003849	Nqo1	1423627_at	-0.2	0.713141630198504	-0.915640966257854	-0.7	0.200911231853054	-1.93584945157608
ENSMUSG00000003863	Ppfia3	1431046_at	-0.1	0.907487805874799	-0.341504272768807	-0.8	0.18715304482615	-2.01218068367674
ENSMUSG00000003868	Ruvbl2	1422482_at				-0.1	0.677231366581622	-0.643549191788087
ENSMUSG00000003882	Il7r	1448575_at	0.1	0.86372346901888	0.488770335296651	0.2	0.290598180747225	1.56932231129349
ENSMUSG00000003923	Tfam	1448224_at	-0.3	0.0341844749327398	-3.82214473765282	-0.4	0.111642184244304	-2.51473738533274
ENSMUSG00000003929	Zfp81	1444076_at	-0.3	0.229629180736864	-2.3072015141537	-0.1	0.792455279937767	-0.424369402667207
ENSMUSG00000003948	Mmd	1423489_at	0.1	0.896955844018426	0.376514985252141	-0.1	0.810023982408978	-0.392829978506628
ENSMUSG00000003949	Hlf	1434735_at				-0.3	0.165736323147613	-2.13112912985355
ENSMUSG00000003955	Fam162a	1451385_at	-0.1	0.905388072842373	-0.354640335559506	0.2	0.708330015900049	0.585081132454941
ENSMUSG00000003992	Ssbp2	1449815_a_at				0.3	0.478742744626823	1.06194990049087
ENSMUSG00000004018	Fancl	1423624_at	-0.3	0.372851305377573	-1.80438748550313	-0.2	0.288759363426665	-1.57702851395908
ENSMUSG00000004032	Gstm5	1416842_at				-0.4	0.0247162837612223	-3.93978480024059
ENSMUSG00000004035	Gstm7	1419072_at	0.1	0.758257441490569	0.781195504766829	-0.3	0.0712255997859923	-2.92398809936518
ENSMUSG00000004038	Gstm3	1427474_s_at	-0.2	0.625268114599999	-1.1524718987023	-0.8	0.123170994990071	-2.41349490937276
ENSMUSG00000004040	Stat3	1426587_a_at	0.1	0.857992554030916	0.507059925177035	1.3	0.00228872264104553	6.54522116052827
ENSMUSG00000004069	Dnaja3	1449935_a_at				-0.3	0.329817270047871	-1.44468226979771
ENSMUSG00000004085	Map3k20	1435029_at	0.1	0.634749886753375	1.12596025540457			
ENSMUSG00000004098	Col5a3	1419703_at	0.2	0.542476020131036	1.35827791696587	0.8	0.113631209889451	2.49682906223108
ENSMUSG00000004099	Dnmt1	1422946_a_at	-0.4	0.0071959461295735	-5.26191311517113	0.2	0.229534451780706	1.810724746576
ENSMUSG00000004105	Angptl2	1455090_at	0.1	0.860371195644427	0.497600261111591	-0.4	0.280297017022503	-1.60694767600568
ENSMUSG00000004110	Cacna1e	1436260_at				0.1	0.706025497616883	0.590278148749997
ENSMUSG00000004127	Trmt10a	1435035_at				0.3	0.240310889199311	1.76656416678423
ENSMUSG00000004151	Etv1	1439906_at	0.4	0.287569873723159	2.06646619930437	-0.1	0.884520354916709	-0.241976771378346
ENSMUSG00000004207	Psap	1415687_a_at	0.2	0.542826741074349	1.35725167820236	0.6	0.0356461724600364	3.5726356542687
ENSMUSG00000004221	Ikbkg	1454690_at	-0.1	0.830413037193975	-0.581360471712392	-0.2	0.23272815282889	-1.79979454676883
ENSMUSG00000004233	Wars2	1435273_at				-0.1	0.464525036324389	-1.09305935672538
ENSMUSG00000004263	Atn1	1421149_a_at	0.1	0.685452454032413	0.990676394552451	0.2	0.200911231853054	1.93537226054051
ENSMUSG00000004264	Phb2	1438938_x_at				-0.1	0.582859074464468	-0.841026810455593
ENSMUSG00000004267	Eno2	1418829_a_at				0.5	0.261819731788641	1.67779893229589
ENSMUSG00000004268	Emg1	1416393_at				-0.1	0.517077583994789	-0.974946290593113
ENSMUSG00000004270	Lpcat3	1423960_at	-0.1	0.776766051158895	-0.721112811123584			
ENSMUSG00000004296	Il12b	1419530_at				0.3	0.105598938491162	2.55919759182288
ENSMUSG00000004317	Clcn5	1429400_at	0.1	0.821098000274472	0.60093068497759	0.1	0.462685641441278	1.09755851539841
ENSMUSG00000004319	Clcn3	1438366_x_at				-0.1	0.828244771718317	-0.354899557071327
ENSMUSG00000004328	Hif3a	1425428_at				0.2	0.23910974973304	1.77182062070789
ENSMUSG00000004347	Pde1c	1440374_at	0.1	0.885258432991476	0.418887029285555	-0.1	0.736213593738051	-0.531125825578136
ENSMUSG00000004356	Utp20	1452252_at	0.1	0.807452402310027	0.638605955736175	-0.2	0.571031278743717	-0.862568071325438
ENSMUSG00000004359	Spic	1418555_x_at				0.1	0.584632061820707	0.83709356289436
ENSMUSG00000004360	9330159F19Rik	1438720_at				-0.2	0.483126136990094	-1.05273593012943
ENSMUSG00000004366	Sst	1417954_at				-0.2	0.683367491820401	-0.632446396223576
ENSMUSG00000004371	Il11	1449982_at				2.4	0.00952069438244002	4.88086833828052
ENSMUSG00000004383	Large1	1417435_at	0.1	0.787538832007658	0.689306372668884			
ENSMUSG00000004446	Bid	1417045_at	-0.2	0.66902666764998	-1.03616584114501	0.2	0.411332693167501	1.22038945167783
ENSMUSG00000004451	Ralb	1435517_x_at	0.1	0.846627119535315	0.535154924914444			
ENSMUSG00000004460	Dnajb11	1423151_at	-0.1	0.89701632337346	-0.374680845262681	-0.1	0.822012065637959	-0.369719858448919
ENSMUSG00000004462	Tbccd1	1436752_at				-0.4	0.182657275616526	-2.03883509072321
ENSMUSG00000004500	Zfp324	1437959_at	-0.3	0.0559032558532412	-3.4331314995379	-0.3	0.0838769872364915	-2.77615616401008
ENSMUSG00000004508	Gab2	1419829_a_at	0.2	0.679067435463378	1.00838395666015	0.5	0.141590780472598	2.29462848076673
ENSMUSG00000004530	Coro1c	1449660_s_at				0.4	0.00604738906752336	5.4867559950258
ENSMUSG00000004535	Tax1bp1	1448399_at	-0.1	0.782044839178409	-0.701890461107468			
ENSMUSG00000004552	Ctse	1418989_at	0.1	0.941124494142606	0.240523060919225	-0.5	0.35433532271367	-1.37320161208818
ENSMUSG00000004558	Ndrg2	1448154_at	0.1	0.73040737434387	0.865816860777601	-0.2	0.348920531400798	-1.39062949092369
ENSMUSG00000004561	Mettl17	1452699_at				-0.1	0.586474244588296	-0.833691209937821
ENSMUSG00000004565	Pnpla6	1416517_at				0.1	0.757179654767101	0.490219375156584
ENSMUSG00000004591	Pkn2	1437295_at				-0.4	0.00952069438244002	-4.88421494145217
ENSMUSG00000004609	Cd33	1450513_at				0.3	0.252082341864888	1.71833746779522
ENSMUSG00000004612	Nkg7	1450753_at	-0.3	0.655456661700487	-1.07736549325464	-0.2	0.725023331950241	-0.551464899228583
ENSMUSG00000004631	Sgce	1420688_a_at	0.1	0.742136715119625	0.829347122109405	-0.2	0.642249793549511	-0.714028047328953
ENSMUSG00000004633	Chn2	1428573_at	-0.2	0.844064442914807	-0.540938939368765	-0.6	0.294314627945364	-1.55750621140244
ENSMUSG00000004637	Wwox	1416334_at				0.1	0.808877007334512	0.395103707572269
ENSMUSG00000004642	Slbp	1430058_at				-0.4	0.0876025771620724	-2.73951073523847
ENSMUSG00000004655	Aqp1	1416203_at	-0.9	0.0752271742468045	-3.21513087509255	-0.6	0.157738364999215	-2.18240580574228
ENSMUSG00000004665	Cnn2	1450981_at	0.2	0.216367238351721	2.37157797445528	0.6	0.0321505841913579	3.68077357685926
ENSMUSG00000004667	Polr2e	1417138_s_at				-0.2	0.136443900284622	-2.32723168276258
ENSMUSG00000004677	Myo9b	1418031_at				0.4	0.0909972553337601	2.70024779901502
ENSMUSG00000004698	Hdac9	1434572_at	0.2	0.609277867958499	1.19304205704725	1.1	0.0805648327216976	2.80900450271272
ENSMUSG00000004707	Ly9	1449156_at	-0.1	0.868165038990099	-0.475537007151234	0.2	0.154398782365183	2.20668755482064
ENSMUSG00000004709	Cd244a	1426120_a_at				0.3	0.12469802464198	2.39988156249049
ENSMUSG00000004730	Adgre1	1451161_a_at	0.4	0.0293187412073317	3.96071629870164	0.6	0.033432214033546	3.64415275056236
ENSMUSG00000004748	Mtfp1	1424223_at				-0.4	0.25466379601059	-1.70539054719289
ENSMUSG00000004768	Rab23	1452113_a_at	0.2	0.616223182984874	1.17889928000741	-0.2	0.492001799176567	-1.03199263733997
ENSMUSG00000004771	Rab11a	1434549_at				-0.2	0.427079735526705	-1.18286086008341
ENSMUSG00000004791	Pgf	1418471_at				0.4	0.163784835042373	2.14675931955332
ENSMUSG00000004798	Ulk2	1417847_at	0.2	0.512401113132941	1.43433498462833			
ENSMUSG00000004821	Tmed11	1418111_at				0.3	0.579557096644549	0.8470986696398
ENSMUSG00000004843	Chmp2b	1428252_at				-0.1	0.586684083170066	-0.833045653209102
ENSMUSG00000004846	Plod3	1415901_at				0.5	0.00968982197643732	4.85816468974015
ENSMUSG00000004849	Ap1s1	1416087_at				0.1	0.653129937941649	0.692747493682381
ENSMUSG00000004864	Mapk13	1448871_at				0.1	0.899410842944564	0.210409291290035
ENSMUSG00000004880	Lbr	1415829_at	-0.4	0.0195728685702809	-4.29821833522443			
ENSMUSG00000004885	Crabp2	1451191_at				0.2	0.157251247568037	2.18500151231463
ENSMUSG00000004895	Prcc	1449250_at				-0.1	0.451702380927811	-1.12176284859151
ENSMUSG00000004929	Thop1	1448907_at	0.2	0.60327838037477	1.2146876110917	0.6	0.0396303361054274	3.46978003392744
ENSMUSG00000004936	Map2k1	1416351_at				-0.3	0.0985366286752044	-2.62689547508008
ENSMUSG00000004945	Tmem242	1424045_at	-0.1	0.860371195644427	-0.498093987895184	-0.3	0.180952672926949	-2.04858429037345
ENSMUSG00000004947	Dtx2	1439429_x_at				0.1	0.665682289031975	0.666953252202311
ENSMUSG00000004952	Rasa4	1417333_at	0.3	0.271195505063613	2.12407583911899	0.2	0.371064278346922	1.32899538760907
ENSMUSG00000004980	Hnrnpa2b1	1420365_a_at				-0.1	0.7105945928961	-0.579201552774334
ENSMUSG00000004988	Fxyd4	1418207_at	0.3	0.698355546093482	0.953849140219431			
ENSMUSG00000004996	Mri1	1417146_at				0.1	0.578539173008111	0.848810325750685
ENSMUSG00000005034	Prkacb	1420611_at	0.3	0.704065692362147	0.937401319176634	-0.1	0.78527941961466	-0.436167665512458
ENSMUSG00000005054	Cstb	1422506_a_at				0.4	0.0677479717250915	2.96632269114176
ENSMUSG00000005069	Pex5	1426770_at	0.1	0.683857600885459	0.99320714470302			
ENSMUSG00000005078	Jkamp	1441959_s_at				-0.1	0.483329305372332	-1.05155718178831
ENSMUSG00000005087	Cd44	1434376_at	-0.4	0.444312437039731	-1.61111471478021	0.1	0.847433837008257	0.318403257474172
ENSMUSG00000005102	Eif2ak4	1421389_a_at				-0.2	0.197486100659348	-1.95477593954852
ENSMUSG00000005103	Wdr1	1450851_at	0.1	0.703250112352159	0.94123991896152	0.3	0.0887654367367483	2.72048707608012
ENSMUSG00000005124	Ccn4	1448593_at	0.3	0.0354767829242303	3.79364860027414	0.8	0.0451647691595924	3.36196614069817
ENSMUSG00000005125	Ndrg1	1456174_x_at	-0.1	0.918686927177624	-0.311685106334321	0.3	0.440123256667625	1.14950605906675
ENSMUSG00000005142	Man2b1	1416340_a_at	0.1	0.634749886753375	1.12852762710544	0.2	0.208325209690621	1.90056929756514
ENSMUSG00000005148	Klf5	1434025_at	0.1	0.72680997746204	0.877925566290737	-0.5	0.498767591137389	-1.01707087676563
ENSMUSG00000005220	Corin	1419017_at				0.2	0.513516286693799	0.98203641536628
ENSMUSG00000005225	Plekha8	1454819_at				-0.7	0.0645268273354405	-3.0105227708702
ENSMUSG00000005233	Spc25	1424118_a_at	-1.1	0.0056153458686577	-5.5999622347146	-0.6	0.296571746372444	-1.54921393616951
ENSMUSG00000005237	Dnah2	1438763_at				0.3	0.263439859006094	1.67132745206972
ENSMUSG00000005251	Ripk4	1418488_s_at	0.2	0.630091628164583	1.1406224513414	-0.9	0.192906083510211	-1.97780806792435
ENSMUSG00000005267	Zfp287	1436220_at				0.2	0.402789885336077	1.24226677928263
ENSMUSG00000005268	Prlr	1437397_at	-0.5	0.511808556461627	-1.44037326324322	-0.8	0.18150366807136	-2.04515658500826
ENSMUSG00000005299	Letm1	1420826_at				-0.2	0.462633724317616	-1.09776181231393
ENSMUSG00000005312	Ubqln1	1424368_s_at				-0.2	0.39939403397446	-1.25171118328727
ENSMUSG00000005320	Fgfr4	1418596_at				0.3	0.105898491969069	2.55636316583081
ENSMUSG00000005355	Casp14	1418748_at				-0.3	0.363154674184445	-1.35067081544665
ENSMUSG00000005362	Crbn	1423095_s_at				-0.2	0.393625269463672	-1.2702420402122
ENSMUSG00000005370	Msh6	1416915_at	-0.5	0.00731095033199172	-5.24313369890642	-0.1	0.743058003792437	-0.517011711150673
ENSMUSG00000005373	Mlxipl	1419185_a_at	-0.3	0.347049585251638	-1.8735654087793	-0.3	0.212053767845954	-1.8823495273952
ENSMUSG00000005374	Tbl2	1434224_at				-0.1	0.520256738641461	-0.967652932360347
ENSMUSG00000005397	Nid1	1416808_at	0.7	0.026992904573468	4.03132308619892	1.0	0.102547486497047	2.59092503506352
ENSMUSG00000005410	Mcm5	1436808_x_at	-1.2	0.0115908226990468	-4.78980409935541	-0.8	0.231796840802132	-1.80337164073563
ENSMUSG00000005413	Hmox1	1448239_at				1.5	0.0464896638745727	3.33302861505601
ENSMUSG00000005417	Mprip	1460342_s_at				0.5	0.0763578163119815	2.85800173193343
ENSMUSG00000005447	Pafah1b3	1416410_at	-0.1	0.859419311322901	-0.504003958949084	-0.4	0.44477428825949	-1.13724059192751
ENSMUSG00000005470	Asf1b	1423714_at	-0.6	0.00673301958752501	-5.41082244993379	-0.2	0.492113361048207	-1.03169022343473
ENSMUSG00000005481	Ddx39a	1451065_a_at	-0.1	0.774716051138658	-0.730821513604806	0.1	0.773473431703218	0.457776934402821
ENSMUSG00000005483	Dnajb1	1416755_at				-0.3	0.504588965970042	-1.00282078913332
ENSMUSG00000005501	Usp40	1435901_at				0.1	0.562684910270931	0.87973397913938
ENSMUSG00000005503	Evx1	1421627_at				-0.2	0.335508662755872	-1.42928007266184
ENSMUSG00000005514	Por	1416933_at	-0.1	0.628058928271875	-1.14708835898258	0.1	0.823979025637631	0.365072711575745
ENSMUSG00000005533	Igf1r	1452982_at				0.2	0.562609856747362	0.879957797490033
ENSMUSG00000005534	Insr	1434446_at	0.2	0.419545413001149	1.67579728859849	-0.2	0.439262407233776	-1.15198790361548
ENSMUSG00000005566	Trim28	1456308_x_at				-0.1	0.629926771454987	-0.740253839742428
ENSMUSG00000005583	Mef2c	1421027_a_at				0.1	0.75095597907461	0.502418580905371
ENSMUSG00000005609	Ctr9	1422679_s_at				0.2	0.145794230273146	2.26500565159531
ENSMUSG00000005610	Eif4g2	1452758_s_at				0.3	0.0471715494566415	3.30765989337213
ENSMUSG00000005611	Irag1	1459665_s_at	0.2	0.322951984347739	1.94463196558225	-0.1	0.782197136384616	-0.441804771749294
ENSMUSG00000005615	Pcyt1a	1438011_at	-0.1	0.78446757992623	-0.695679519067468			
ENSMUSG00000005640	Insrr	1420564_at	0.1	0.745442012793565	0.818345417212547			
ENSMUSG00000005667	Mthfd2	1419253_at	-0.4	0.00704565186380992	-5.35368173661862			
ENSMUSG00000005672	Kit	1452514_a_at				-0.4	0.10113300659121	-2.60361409927731
ENSMUSG00000005683	Cs	1450667_a_at	-0.2	0.688242353067447	-0.984339289218373	-0.5	0.122411979231723	-2.42288931653862
ENSMUSG00000005686	Ampd3	1422573_at				0.1	0.607684007440883	0.78903576953442
ENSMUSG00000005687	Bcas2	1418234_s_at	-0.3	0.27798328549988	-2.09678206265982			
ENSMUSG00000005698	Ctcf	1449042_at	-0.1	0.905056257187656	-0.357417541789437	0.3	0.416448104624792	1.20913848089219
ENSMUSG00000005718	Tfap4	1418167_at	-0.2	0.336083386485319	-1.90374754187628	-0.1	0.548655997592706	-0.910096858379047
ENSMUSG00000005774	Rfx5	1423103_at				0.3	0.0745768469673673	2.87959592136509
ENSMUSG00000005800	Mmp8	1449366_at				1.7	0.0655334467162273	2.99794025382243
ENSMUSG00000005802	Slc30a4	1418843_at	-0.1	0.868681810532824	-0.470441729940201	-0.3	0.237500351991817	-1.77908060168122
