Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'acute DSS-induced colitis; 1x DSS, no recovery' vs 'none; none'.tStat	condition2.foldChange	condition2.pValue	'chronic DSS-induced colitis; 1x DSS, recovery' vs 'none; none'.tStat	condition3.foldChange	condition3.pValue	'chronic DSS-induced colitis; 2x DSS, additional recovery' vs 'none; none'.tStat	condition4.foldChange	condition4.pValue	'chronic DSS-induced colitis; 2x DSS, recovery' vs 'none; none'.tStat	condition5.foldChange	condition5.pValue	'chronic DSS-induced colitis; 3x DSS, recovery' vs 'none; none'.tStat
ENSMUSG00000001123	Lgals9	10388902	1.5	3.26554742838902E-5	12.08204035093	1.4	5.88662951845779E-6	12.5969566989224	1.2	3.72835076610761E-5	11.1066607224874	1.3	3.72895420651944E-5	8.75065164418657	1.5	2.16077268332396E-5	12.246370888865
ENSMUSG00000001128	Cfp	10603860	1.1	0.0192533312425041	3.45960633202135	0.6	0.0028785235009493	5.06073884487912	0.7	0.00491947404400038	4.7206621057378	0.7	0.00119544372894543	5.63087756486563	0.8	0.00232835016445437	5.25386945804094
ENSMUSG00000001131	Timp1	10598976	2.9	0.00638828616946723	4.37375861581355	0.9	7.76924582479832E-5	8.51978820673992	0.6	0.00377421640730268	4.97650143461957	1.0	4.7423918891405E-4	6.36105320675906	0.7	0.0115642603626624	3.84603208822106
ENSMUSG00000001134	Uxt	10603878	-0.4	0.159269912304987	-1.88135902090242	-0.1	0.851499678839743	-0.351892762641999	-0.3	0.144787235515324	-2.01964448016426	-0.3	0.200163526412518	-1.82484290432949	-0.3	0.217027956735156	-1.63541358273612
ENSMUSG00000001143	Lman2l	10353871							-0.1	0.336316116032237	-1.32492049548005						
ENSMUSG00000001155	Ftcd	10364222							0.1	0.387339334967468	1.19292073170572						
ENSMUSG00000001156	Mxd1	10545921	-0.1	0.562557398485654	-0.789218158263952	-0.1	0.249271262678438	-1.71869715964887							0.2	0.148033697390487	1.93425492615952
ENSMUSG00000001157	Gmcl1	10545940	-0.2	0.0796082584194888	-2.3923863138456										-0.2	0.0444453374616957	-2.82879749101578
ENSMUSG00000001158	Snrnp27	10339446				-0.2	0.14273448750568	-2.15527469121447	-0.7	0.00662688440969011	-4.45445557603404	-0.4	0.0612045145478994	-2.7125623380167	-0.5	0.00272687254494796	-5.11314340642509
ENSMUSG00000001166	Oas1c	10533237	-0.3	0.0689610210207928	-2.50002409214255	0.1	0.792320933424013	0.479828048279678	-0.1	0.708519075978338	-0.553477088157311						
ENSMUSG00000001168	Oas1h	10525173	0.1	0.725634811308246	0.488047757495543	0.2	0.106658417917043	2.36792098677736	0.1	0.223248555402137	1.67484339737627	0.1	0.366293430195084	1.31493360039904	0.1	0.590495139175913	0.728536012405818
ENSMUSG00000001173	Ocrl	10599435	-0.4	0.00932816514103762	-4.04666999201354	-0.3	0.00304977970981664	-5.01768827280315	-0.2	0.0821816847059979	-2.44443885152683	-0.3	0.0103833478847515	-3.98149475831623	-0.2	0.0221150975484607	-3.34201866023201
ENSMUSG00000001225	Slc26a3	10395201	-1.3	0.00129530046523121	-6.03480253601841	-0.7	0.00103186302045399	-5.93575136722486	-0.8	0.0026661416120357	-5.30256510197309	-0.7	0.00693915115279136	-4.27378160972032	-0.9	0.00898688623559763	-4.06315202634326
ENSMUSG00000001227	Sema6b	10451974	0.7	0.00314554152133341	5.05353403202176							0.2	0.151927154770436	2.04084958308707	0.3	0.0264041079035607	3.21294227295936
ENSMUSG00000001228	Uhrf1	10446074	0.4	0.0874328733970604	2.32415893057336	0.2	0.381622853315314	1.34306575782847	0.2	0.166521704618137	1.90696328293771	0.1	0.647783976827389	0.714771298690351	-0.1	0.629539543956009	-0.655960962460357
ENSMUSG00000001229	Dpp9	10452000	0.6	0.00173635946394994	5.68324590654018				0.2	0.0429563643627058	2.93938480593535	0.2	0.115946940381134	2.24300341616313	0.3	0.0145235005016714	3.67486945585899
ENSMUSG00000001240	Ramp2	10381298							0.1	0.689185384720966	0.588025927574744						
ENSMUSG00000001247	Lsr	10562181	-0.5	0.0884116418425816	-2.31598157693626	-0.1	0.438768996128429	-1.2071597765059	-0.2	0.178526559585043	-1.85402897166975				-0.2	0.404276872550457	-1.10436241315667
ENSMUSG00000001248	Gramd1a	10562260	0.4	0.172197696637425	1.82352101043237	0.3	0.0116345641339755	3.98461838575081	0.4	0.00418412237720511	4.88083480309145	0.5	0.00176176887695885	5.31908110024485	0.4	0.00885547535722066	4.07457535409634
ENSMUSG00000001249	Hpn	10562234	-0.2	0.256337632835256	-1.51137352708021	-0.1	0.48087786448927	-1.1153349166416	-0.1	0.659745937806846	-0.641660923503581						
ENSMUSG00000001260	Gabrg1	10530393	0.2	0.111146688189893	2.14420568576939												
ENSMUSG00000001270	Ckb	10402708	-0.8	0.00227506125713425	-5.39872508143506	-0.2	0.245967782042236	-1.7304978427705	0.1	0.729741256319513	0.516012056627366	-0.3	0.0615763492856887	-2.70767865333617			
ENSMUSG00000001281	Itgb7	10432957	0.8	0.00842599185329864	4.12775936153906	0.8	0.00106521320381296	5.90900724180746	0.7	0.0131172310727942	3.87970896531767	0.8	6.11055016484285E-4	6.14539927657983	0.7	0.00456649177158518	4.64089130643998
ENSMUSG00000001288	Rarg	10432972							0.3	0.0107581156812255	4.0457246221541				0.1	0.329980090020224	1.28697483633191
ENSMUSG00000001289	Pfdn5	10341773	-0.2	0.184969754030226	-1.76871728249553							0.1	0.541910260917771	0.922899388044172			
ENSMUSG00000001300	Efnb2	10576911	-0.2	0.393626997349908	-1.14375501198454				-0.1	0.711722054860478	-0.5473159546916				-0.1	0.403389135849057	-1.10666406027197
ENSMUSG00000001305	Rrp15	10360934	0.6	0.0024429535748553	5.31171541375447	0.2	0.151981790763978	2.10620669674661	0.2	0.17524747296205	1.86728770201203	0.2	0.180509397354148	1.90968659001291	0.1	0.345135144067546	1.24810815864656
ENSMUSG00000001313	Rnd2	10381416	-0.2	0.321711059621293	-1.318647107813	-0.2	0.259493059818309	-1.68424682272822				-0.2	0.137722761444781	-2.11629614951568	-0.1	0.387610390429189	-1.14165941730974
ENSMUSG00000001323	Srr	10388377	-0.8	0.00158193788954583	-5.79805181761591	-0.5	0.00464284372776681	-4.69118342419367	-0.5	0.00105300625927144	-6.23860249255383	-0.6	8.17958190126675E-5	-7.91251985687818	-0.6	0.00128205909113962	-5.86564703807315
ENSMUSG00000001333	Sync	10508436	-0.5	0.00844181806852674	-4.12642010985868												
ENSMUSG00000001334	Fndc5	10508412	-0.7	0.00368361878041816	-4.89808573797775	-0.5	0.00254560006544184	-5.16994319110089	-0.2	0.178160218160219	-1.85538565878847	-0.5	0.0507584617088347	-2.84597405609096	-0.5	0.00541275824966058	-4.48743430122667
ENSMUSG00000001348	Acp5	10591739	-0.2	0.17078971028172	-1.82943755368368												
ENSMUSG00000001349	Cnn1	10583809	-1.6	5.0441480211277E-4	-7.2329292381672	-0.3	0.0262838417407728	-3.37353724579841	-0.2	0.199205097847455	-1.76832460656966	-0.2	0.144937645216316	-2.07856885529889	-0.2	0.250792791858768	-1.5192735068512
ENSMUSG00000001366	Fbxo9	10595126				-0.1	0.388621702165482	-1.32592278370688									
ENSMUSG00000001376	Vps50	10536176	-0.1	0.76649805105404	-0.413296665466936	-0.1	0.541678940045227	-0.989961169876797	-0.2	0.192517147540572	-1.79558086624026	-0.1	0.37739515468744	-1.28677711563877	-0.2	0.0719724208696993	-2.4742983087876
ENSMUSG00000001380	Hars	10458398	0.5	0.00320975358172683	5.03493089495364												
ENSMUSG00000001383	Zmat2	10455007							-0.2	0.0960191942778363	-2.32863903812174						
ENSMUSG00000001403	Ube2c	10478572	0.7	0.00525271271786138	4.56538368690819	0.2	0.0487751165393079	2.93092887917178	0.2	0.207291977945928	1.73711966507507				0.3	0.118663273892386	2.10254627056752
ENSMUSG00000001416	Cct3	10493193	0.7	2.4844713442624E-4	8.23232955660331	0.3	0.00852678712732715	4.22565181270641							0.1	0.291933413226979	1.39144161680082
ENSMUSG00000001418	Glmp	10493203										0.1	0.194741250644668	1.84685966830102			
ENSMUSG00000001419	Mef2d	10493177				-0.2	0.0719773121295669	-2.65505755739633									
ENSMUSG00000001420	Tmem79	10499348	0.1	0.688733253710839	0.55574418294249				0.2	0.0449856919678794	2.9005815334038	0.1	0.293995420292379	1.50824536510164			
ENSMUSG00000001424	Snd1	10536762	0.8	4.31546820176203E-4	7.52325356544232	0.5	4.1588721193163E-4	6.77248374492538	0.5	3.73813829226979E-4	7.40427127683158	0.4	0.00115701829446321	5.65475154449091	0.5	0.00116712898468438	5.97023071040753
ENSMUSG00000001435	Col18a1	10370259	1.1	0.00249114460960172	5.29071802103268	0.6	2.31035835246936E-4	7.33836934163487	0.7	6.08487170268639E-5	10.3292084356757	0.7	1.58704769434247E-4	7.34492489080374	0.8	1.40116896982151E-4	8.94907360133548
ENSMUSG00000001444	Tbx21	10390328	0.3	0.0321800227274156	3.06766489516149	0.3	0.0208967805948483	3.54422044426305	0.2	0.0241512604768445	3.38254319747149	0.2	0.0704337813500379	2.6079980458229			
ENSMUSG00000001467	Cyp51	10527920				0.1	0.738946131818887	0.590016933412252	0.1	0.600662759457676	0.750146998529571	0.3	0.123872220386674	2.194083766134	0.2	0.288453372923807	1.40147804331639
ENSMUSG00000001473	Tubb6	10456400	0.1	0.744194158332276	0.454896995582136	-0.3	0.0275500364397529	-3.33607699261567							-0.1	0.334018966454181	-1.27672514788738
ENSMUSG00000001482	Def8	10576335							0.2	0.0917983410163701	2.36058192683157				0.1	0.526617036323671	0.847875063416072
ENSMUSG00000001493	Meox1	10391504	0.2	0.271779824253957	1.46374371621948	0.2	0.316686593712505	1.51313151087576	0.2	0.0865936126285938	2.40407318639752				0.2	0.130446119079124	2.0308405078096
ENSMUSG00000001494	Sost	10391508	0.1	0.78394218555418	0.381859179226767												
ENSMUSG00000001496	Nkx2-1	10400474							0.2	0.220105787155889	1.68646764882217				0.1	0.289702831705977	1.39775008957613
ENSMUSG00000001497	Pax9	10395849				0.1	0.331091268194854	1.47458795361713	0.2	0.0263778162095605	3.31474290497429						
ENSMUSG00000001506	Col1a1	10380419	0.5	0.103964369920834	2.19438773583808	0.5	0.00961797214450358	4.13428962293907	0.4	0.00461048808374141	4.78454297489149	0.6	2.9011955892636E-4	6.78390454437437	0.6	7.99115129004242E-4	6.3922206138628
ENSMUSG00000001507	Itga3	10390117	0.5	0.0139722064337432	3.71231832469556							0.2	0.028478112324785	3.25667784124749	0.3	0.00451088379814707	4.65258076417205
ENSMUSG00000001508	Sgca	10390090	-0.3	0.136745191509335	-1.99299331712654												
ENSMUSG00000001510	Dlx3	10380501	0.2	0.26012136831353	1.49910769600842	0.1	0.704733153350941	0.652771450288584	0.1	0.415007107417562	1.12809361556049	0.1	0.596711980765477	0.816605503842069	0.2	0.139254299215292	1.98176447640765
ENSMUSG00000001517	Foxm1	10542079	0.5	0.0471618431821142	2.78039333564388	0.2	0.291369534691808	1.58471110799928	0.2	0.443508988471897	1.06434550899851						
ENSMUSG00000001521	Tulp3	10548163	0.4	0.0341973551191093	3.02281489232825				0.4	0.00293336092611452	5.21343155686732				0.2	0.0725769622708839	2.46769903970793
ENSMUSG00000001524	Gtf2h4	10450564	0.1	0.477620803975592	0.95790601867603												
ENSMUSG00000001525	Tubb5	10450605	0.4	0.0209856339170958	3.3930496804105	0.1	0.582517290945649	0.901697066082705	0.2	0.0985787810847036	2.30875359226343						
ENSMUSG00000001542	Ell2	10406254	-0.1	0.594418017016628	-0.729104106564385												
ENSMUSG00000001552	Jup	10391103	-0.1	0.730091618926306	-0.47998611258184				0.4	0.00410584306259418	4.90390182030924						
ENSMUSG00000001555	Fkbp10	10381122	0.3	0.367922335180052	1.20393234265813				0.3	0.0133557215049886	3.86538409321423	0.2	0.174916578942107	1.93100997305556	0.3	0.00661670511183762	4.31613831741881
ENSMUSG00000001566	Mnx1	10528903	-0.4	0.0140013102962946	-3.71053266348618	-0.3	0.0698840142409698	-2.67647071696227	-0.4	0.0178829237125213	-3.62382711436968	-0.3	0.0963181249753225	-2.37894023501118	-0.3	0.070699453831329	-2.48749298845419
ENSMUSG00000001569	Nom1	10520405				-0.1	0.524875489218883	-1.02408295092282	-0.2	0.120194448443932	-2.15930685447862	-0.2	0.173528681858659	-1.9379813241667	-0.2	0.0471295814670604	-2.78686929215999
ENSMUSG00000001576	Ergic1	10443009	-0.4	0.01632206257453	-3.58579046185198												
ENSMUSG00000001583	Tnk1	10387668	-0.1	0.511746664383456	-0.889155156079736												
ENSMUSG00000001588	Acap1	10387699	0.6	0.0345424444531487	3.01494674863769	1.0	7.86574286050846E-5	8.50654818509278	0.9	0.00489569168715513	4.72464797946991	1.1	1.33439181595619E-4	7.48587167972369	0.9	9.78474856339758E-4	6.15824330462095
ENSMUSG00000001604	Tcea3	10509204	-0.9	0.0227334643938079	-3.32975079822946				-0.2	0.330060480775228	-1.34179080669414	-0.1	0.778404450562073	-0.458177542216253	-0.1	0.611475467147979	-0.688907797582351
ENSMUSG00000001627	Ifrd1	10400095	0.1	0.411193348628068	1.10150417802813	-0.2	0.0392279740696361	-3.0845986494266	-0.3	0.0178461646283216	-3.62536848194428	-0.2	0.0880114641526784	-2.44490729281845	-0.3	0.011530585328826	-3.84886825258394
ENSMUSG00000001630	Stk38l	10542757	-0.3	0.0155958262747868	-3.62235656285215				-0.2	0.0349333605715436	-3.10115950834784				-0.3	0.00651468168674081	-4.33294537353358
ENSMUSG00000001655	Hoxc13	10427268													0.2	0.0807835249506068	2.38514862010692
ENSMUSG00000001656	Hoxc11	10427277				-0.1	0.580351143843793	-0.905709122878488									
ENSMUSG00000001657	Hoxc8	10427290				0.1	0.568227061088931	0.931285120496142	0.1	0.385624431832083	1.19703574883457	0.2	0.0752665703071499	2.55706491761534	0.1	0.384006937156809	1.15023771404758
ENSMUSG00000001661	Hoxc6	10427293										0.1	0.632994318375675	0.744824583536846			
ENSMUSG00000001663	Gstt1	10370000	-1.2	9.47303488874787E-5	-10.0035934465979	-0.6	0.00182107471926305	-5.44974152728865	-0.5	0.0168364877943475	-3.67329927255988	-0.5	0.00468920178075532	-4.57407395866042	-0.6	8.09642208407913E-4	-6.38041505649057
ENSMUSG00000001670	Tat	10575349	1.1	0.00615690450174082	4.41148334142381	-0.1	0.889191278195826	-0.270337653796587	0.2	0.286638528853758	1.46606262483804	0.3	0.295030642532571	1.5051242068629	0.3	0.211830829560171	1.65346717117411
ENSMUSG00000001672	Marveld3	10581645	-0.4	0.0848768370966914	-2.34368725682878	-0.3	0.0212062950161565	-3.53258974457105	-0.3	0.0122240539358913	-3.9368550292105						
ENSMUSG00000001674	Ddx18	10357292	0.5	0.0225930640394763	3.3364459584057				0.2	0.151773570645547	1.98183263948657	0.2	0.168395765999004	1.96073365993826	0.2	0.112458014557909	2.14347902158342
ENSMUSG00000001700	Gramd3	10455784	0.2	0.296403412514946	1.39019945849387	0.2	0.261088082610901	1.67928496616454									
ENSMUSG00000001707	Eef1e1	10408762	0.6	0.00145456057928829	5.8822871369318	0.2	0.134054626971646	2.20305997537804	0.1	0.259507002973998	1.55076629047719	0.2	0.139109103458533	2.10872619435886	0.1	0.471062521169422	0.960092393688965
ENSMUSG00000001729	Akt1	10402766	0.3	0.0251415924965075	3.25280417086011												
ENSMUSG00000001739	Cldn15	10526514	-0.2	0.711966270764197	-0.513082531486108	0.5	0.109511361691399	2.3481302120594	0.2	0.514985543494321	0.916974322562904	0.1	0.786803220013043	0.440415780496527	0.3	0.293296631414045	1.38661932872226
ENSMUSG00000001741	Il16	10565218	0.2	0.337629284542716	1.27729554891379	0.2	0.137580801872335	2.18375847391733	0.5	0.00628328444284338	4.49944839764073	0.3	0.0211080166483644	3.4689463290039	0.4	0.0190606982325296	3.46121399906175
ENSMUSG00000001750	Tcirg1	10464529	0.8	0.00165327613260334	5.74152822457325	0.4	0.00159728589479573	5.56063369592345	0.4	0.00461360205647299	4.78320390823013	0.4	0.00162114848662028	5.39063857656146	0.6	0.00206395944767603	5.3715884804133
ENSMUSG00000001751	Naglu	10381211				0.1	0.412007260822914	1.27002652059568				0.2	0.202458125459901	1.8160004755795			
ENSMUSG00000001761	Smo	10536917	-0.5	0.00208654593494302	-5.48623820475299	-0.2	0.024136895644128	-3.4378807180867									
ENSMUSG00000001763	Tspan33	10536908	-1.3	5.0441480211277E-4	-7.25489943578513	-0.7	5.43932452118894E-4	-6.51339061090086	-0.8	1.6551060959676E-4	-8.72152224944189	-0.6	0.0026595664418981	-5.00446950411733	-1.0	3.94791381375286E-5	-11.3290743765453
ENSMUSG00000001768	Rin2	10476759	-0.6	5.02877199685112E-4	-7.27148350271338	-0.3	0.0212074960042765	-3.5319434822074									
ENSMUSG00000001773	Folh1	10565401	0.2	0.118556024385004	2.09764262644946							0.2	0.369870033982599	1.30641083085015	0.2	0.0505488676488643	2.73441293173432
ENSMUSG00000001774	Chordc1	10583347	0.3	0.144898966313748	1.95018646839254	0.2	0.485387615915836	1.10535501416615	-0.2	0.229032162449175	-1.6546858467483	0.4	0.0993214758337004	2.35607762813255	-0.3	0.0824779852995045	-2.37129564422951
ENSMUSG00000001783	Rtcb	10371432				-0.2	0.147424459752551	-2.1292651367909									
ENSMUSG00000001802	Lrp3	10562419							0.1	0.678903907755386	0.606297208220197						
ENSMUSG00000001804	Dsg4	10454134							0.2	0.096287229342569	2.3263274463664				0.2	0.238212045145353	1.56043856097485
ENSMUSG00000001815	Evx2	10483789	-0.2	0.0723143930816626	-2.46405797410319	-0.2	0.256159399605716	-1.69513936569124	-0.2	0.153365901496117	-1.97307028698171	-0.1	0.329828340623391	-1.405412593318	-0.2	0.222378720538799	-1.616807822136
ENSMUSG00000001819	Hoxd13	10472946	-1.9	0.00514994180982436	-4.58564763368994	-1.1	0.0385789533307513	-3.09771680501819	-1.5	5.84849573813532E-4	-6.89702243852479	-0.6	0.0460964527236661	-2.91336503615626	-1.7	0.0399851523024029	-2.90839619298675
ENSMUSG00000001823	Hoxd12	10472949	-0.8	0.00118802127571487	-6.1464666227005	-0.6	0.00263859875625477	-5.14168276596047	-0.8	0.00154582082563326	-5.82423710889996	-0.5	0.0102603859992065	-3.98966239295946	-0.5	0.0163463616032971	-3.58326195577249
ENSMUSG00000001827	Folr1	10566034				0.1	0.628823588724471	0.80741279634153									
ENSMUSG00000001833	Septin7	10583905				-0.1	0.35534907538643	-1.4076184976096	-0.3	0.0247917016543115	-3.36195077642268				-0.3	0.00211407215888369	-5.3491295507418
ENSMUSG00000001865	Cpa3	10497451				0.4	0.12718276860984	2.24171509537418	0.7	0.00489569168715513	4.72557857057426	0.5	0.00276275593712076	4.97553898862056	1.0	8.18312378030929E-4	6.36936306913631
ENSMUSG00000001870	Ltbp1	10446928							0.3	0.0273632917672783	3.2853640702752				0.3	0.0196947539412511	3.43268972656726
ENSMUSG00000001891	Ugp2	10384579				-0.1	0.629584976064646	-0.804774441046292	-0.2	0.0854294479607551	-2.41402479001647	-0.2	0.0535956807879673	-2.81012896986505	-0.3	0.0517731022304162	-2.71647579691119
ENSMUSG00000001901	Kcnh6	10381994	-0.6	0.00139409437214262	-5.93211143759994	-0.5	4.66632040871938E-4	-6.66214690317718	-0.3	0.00988014705702901	-4.11879843239969	-0.3	0.0107085945713663	-3.95626994139215	-0.3	0.027471854540422	-3.18437425017469
ENSMUSG00000001910	Nacc1	10580188	-0.2	0.0554758109626196	-2.6582429629196												
ENSMUSG00000001911	Nfix	10580191	-0.7	6.05081975306735E-4	-6.95380935540147	-0.4	0.002487169670606	-5.19446465237436				-0.3	0.0110375147579882	-3.92946278351421			
ENSMUSG00000001918	Slc1a5	10550332	-0.6	0.00299880910990834	-5.09715207475872	-0.3	0.00687450694120325	-4.38958434157943	-0.4	0.00293866171800339	-5.21105373926746				-0.2	0.0962780672380921	-2.25681380891995
ENSMUSG00000001930	Vwf	10541910	0.3	0.244687618140883	1.55149252740849	0.3	0.039606889045052	3.07823960103189	0.5	0.00120632175591599	6.0893751513208	0.3	0.0441402787109389	2.94469283535852	0.5	0.00149019806616631	5.69860189695054
ENSMUSG00000001942	Siae	10584334	-0.7	9.7738737533737E-4	-6.36803379559105	-0.4	0.0219999064377174	-3.50342883168277	-0.3	0.0336634573886248	-3.12829940652909	-0.3	0.0491333150473748	-2.86882550020367	-0.3	0.0771552764353567	-2.41964456338823
ENSMUSG00000001943	Vsig2	10584325	-1.3	0.01957455374545	-3.44582487328475	-0.4	0.213257483010458	-1.84428233446291	-0.8	0.0434478760688485	-2.92839906956954	-1.3	8.8367843416301E-4	-5.85203773763442	-1.1	0.0138184026843943	-3.71123269998689
ENSMUSG00000001946	Esam	10584317	0.3	0.221560318015683	1.62859399750606				0.2	0.0375029892589999	3.04395818643186				0.3	0.0196840785605488	3.43442116566891
ENSMUSG00000001948	Spa17	10592336	-0.5	0.00534240810543906	-4.54988855073331	-0.2	0.0875887185504956	-2.51214916179301	-0.4	0.0162555189021861	-3.70480680571243	-0.3	0.0169392584992933	-3.62495341817289	-0.4	0.0019249235939713	-5.44772257245384
ENSMUSG00000001962	Fam50a	10600403													-0.2	0.0635180662625688	-2.56383880316794
ENSMUSG00000001983	Taco1	10382022													-0.2	0.176832202278028	-1.79465275274393
ENSMUSG00000001985	Grik3	10508052										-0.3	0.0259810692186441	-3.32527323932285	-0.2	0.170556440943806	-1.82210414923932
ENSMUSG00000001986	Gria3	10599348	-1.0	0.0169117902463393	-3.55873836901358	-0.5	0.0102610068037769	-4.08497773210549	-0.2	0.156574090951313	-1.95569599210754	-0.4	0.0141702173917726	-3.75428530476709	-0.3	0.0299593386017039	-3.12247331880717
